sgRNA	Gene	PlasmidLib	R1_2iSL	R1_High	R1_Negative	R1_Selected	R2_2iSL	R2_High	R2_Negative	R2_Selected
Smad7_p1_12	Smad7_p1	3499.9580891381806	5391.258052624474	4562.703571871861	5437.894465113221	5715.931298847406	5958.063518899332	4791.121437523163	6559.689577921481	5437.390338009896
Zmiz2_p1_4	Zmiz2_p1	5660.491436275978	6184.017482259131	5611.10599121761	6949.048782861247	6962.08622889295	6029.724076686781	4237.26289794248	9143.107813294042	7768.685231918298
Smarcc1_p2_10	Smarcc1_p2	4752.870697345863	3525.433289107392	500.913142520601	1987.237016356922	4210.683123789037	4156.3123516720425	642.0837936731809	2248.3305144664964	5193.369524159047
Setdb1_p1_1	Setdb1_p1	2732.446651437933	4712.1027780153445	3985.335265492852	5922.770247865289	4117.075241719889	4020.6691530029425	3553.5171787256195	3571.6953845886032	4532.996813229346
gRNA_6502	RE127	1388.7341360425771	1173.0863834157697	594.9442061165735	1494.8243043392777	2002.5400485507214	1469.0414346427046	671.4922117040136	1951.8473697016836	1545.4651543887155
gRNA_2528	RE57	4094.697481217439	5093.664559568474	384.03340926579415	5888.854066170196	5260.428658421636	5052.069324015155	525.6754723011347	11079.513352539225	5364.321958721224
E2f8_p2_6	E2f8_p2	1619.6433444601178	1199.0177666281184	988.6443602380283	1498.5927689720656	2002.5400485507214	2623.2882761476867	1980.1668140760694	3231.975114545589	2294.071379931153
Atf5_p1_8	Atf5_p1	2753.507185466185	3545.1905334596577	476.3068828880101	1749.823744491272	3013.003704100731	2295.697154833634	131.11253038746253	532.7431507492729	2692.500844354292
gRNA_2484	RE57	2624.3695396881612	3860.0716153238905	1741.7716639926864	4018.4394534297053	4298.440513228865	4079.5331826140614	1025.6185788252908	5477.217262920785	3698.9143704058197
Mis18bp1_p1_6	Mis18bp1_p1	2242.0010416422933	3930.4567983288366	3320.9662554128968	3374.032001222941	3501.9377309797674	2195.884235058259	2530.349301402898	2344.0698632968006	2695.2581416859402
Arid1a_p1_11	Arid1a_p1	2817.1932314797614	3271.0587680719723	2342.867435017408	3229.5741902993973	3140.8787572844785	2042.3258969422966	1736.3220145704147	2251.4188805577965	2517.412463794643
Arid1a_p1_5	Arid1a_p1	2365.463693221088	2978.4045861040386	2357.806949794338	1895.5377102924117	2765.6114443465513	2958.5573143675374	2307.335464669083	4895.06025471071	2072.1089447334875
Pias2_p2_5	Pias2_p2	2295.093765150641	4454.023773663875	4954.646136019559	4867.600150684622	4195.638999885067	4225.413603824225	4259.319211465605	4689.683909639251	3769.225452362844
Gabpb1_p1_5	Gabpb1_p1	3447.7481425052683	2975.9349305600053	2608.263521054638	2416.841984494765	2805.7291080904724	2920.167729838547	1967.9133065632225	2391.9395377119527	3190.1930127167598
Foxn3_p2_7	Foxn3_p2	2491.574675426189	2205.402400821647	1819.105622837972	2300.0195808783337	2205.635721254321	2129.342288541342	2140.6877624943645	2995.7151085611285	2590.4808430833154
BRDN0000738140	NT	4797.892317993084	7120.016933447713	7557.636887152928	7765.549453298668	6445.571308189968	5272.169608648034	5514.078380781134	5398.463927592632	5968.170074352141
BRDN0000738330	NT	2489.935232657523	2076.980312531921	1389.3748742545092	2075.167857788644	2284.1994794194998	1707.056858722446	1991.1949708376317	1395.9414732676598	1823.9521848851655
Bnc2_p1_7	Bnc2_p1	3333.3654816452413	2431.375883100685	2728.658434256958	2593.9598222358054	2743.8810431519273	3821.043313452192	2519.3211446413356	3601.0348624559547	3354.2522039498167
gRNA_1828	RE47	2411.74642369036	2269.61344496651	3295.481200793428	1655.6121286715697	2560.844202320288	2405.747297150074	3541.2636712127724	2246.786331420846	3226.037878028184
gRNA_1968	RE49	5647.123672162238	3169.802890766611	6688.508645130341	3095.165618396622	4575.085236129653	5832.657542771296	10286.819557035025	4380.847300509238	4455.792487943201
Cdx4_p1_7	Cdx4_p1	2511.5002106145953	4419.44859604741	6067.20058940742	4264.645809438527	4198.982138530394	2915.049118568015	2971.4755718653887	3582.5046659081536	3048.1922001368866
Nkrf_p1_7	Nkrf_p1	3405.5009634665594	2964.821480611856	2724.264459322567	3294.894243934391	3407.4940642492866	3237.5216286115356	3417.503245333018	2523.1950965922083	3858.8376156414047
BRDN0000738029	NT	3630.8612886670758	3552.5995000917574	3527.483077329285	3308.711947587947	2911.8737600795967	4064.177348802465	3538.812969710203	5466.4079816012345	3514.175449185402
gRNA_1960	RE49	1161.3560351267793	994.0363564733627	896.3708866158124	644.4074522067642	965.3312838380982	1036.5187822827445	1589.2799244162513	606.863936940476	1072.58866201108
Zfp518b_p1_2	Zfp518b_p1	4294.078944083704	4555.279650969236	3570.544031686319	3809.9177437487638	4205.668415821047	5113.49265926154	4085.3194047831776	8037.472752608594	5269.195200779367
Nfatc4_p1_11	Nfatc4_p1	3686.854564766141	4404.630662783211	4480.9756380921835	4765.851605599344	4342.737100279444	5789.149346971773	5654.993717178874	6206.071660467616	4712.221139786467
Lbr_p1_6	Lbr_p1	3074.9640791069887	2078.215140303937	991.2807451986631	1153.150177633157	2605.1407893708674	3411.554411809626	1030.5199818304297	4447.2471714721905	2997.1821995013984
Cdx4_p1_12	Cdx4_p1	3564.6530230093977	2197.9934341895473	2000.1373901348911	2556.275175907924	3603.903459662233	3014.8620383433904	3166.3063413196555	3003.436023789379	3381.825177266297
Zfp748_p1_1	Zfp748_p1	3297.9282956456077	5357.917702780026	4904.554821767499	5366.293637090247	4558.3695429030195	5062.3065465562195	4944.29028143375	4916.678817349811	4872.144385022052
Nme2_p1_11	Nme2_p1	2545.1718428633576	2090.563418024103	1220.6462367738857	1865.389993230107	2911.8737600795967	2641.203415594549	2916.3347880575775	2285.390907562098	3158.4840934028075
Hes1_p2_1	Hes1_p2	1982.0863073175794	2069.571345899821	2122.2898933109677	1698.3213945098348	2754.7462437492395	1735.2092207103724	1623.5897454522228	1446.8995137741122	1913.5643481637262
Epas1_p1_2	Epas1_p1	2883.1492751730293	2205.402400821647	3851.7584274873584	2308.8126650215063	2731.3442732319522	4274.04041089428	8549.272191713328	2509.2974491813575	3337.708419959929
gRNA_4505	RE96	5536.146007821749	9415.561761626572	4306.974230690291	9414.880807582256	9373.324976834867	9656.260161858754	4259.319211465605	12214.487891092023	9873.88174463156
Pknox1_p1_5	Pknox1_p1	4057.494741466934	2433.845538644718	2183.8055423924447	2114.108658994121	2607.6481433548624	2262.4261815751756	2293.8566064049514	1803.6057973192774	2332.6735425742254
Nme2_p1_5	Nme2_p1	2976.975845933625	3490.858111490927	2891.235506829434	2428.147378393129	3599.724536355575	2743.5756410051904	2665.137884044215	3136.2357657152847	2502.2473284705784
E2f3_p2_10	E2f3_p2	1496.3068038635286	1633.6771423779614	1010.6142349099846	1513.666627503218	959.4807912087764	1599.5660220412724	1513.3081778366	3389.4817852018955	1611.640290348268
Epas1_p1_5	Epas1_p1	4368.232201620304	4149.021313975775	2321.77635533233	3666.7160877028164	4227.398817015672	4363.616108128591	2975.151624119243	3999.4340882336714	5005.873305606981
Id2_p2_10	Id2_p2	2036.187918683568	2078.215140303937	2138.986998061654	1491.0558397064895	2029.2851577133354	2549.068412724972	2417.617032284706	2245.2421483751964	2295.450028596977
Csde1_p1_6	Csde1_p1	2390.4336676976977	1958.4368464183271	1370.920179530066	2191.990261405075	1818.6674230577503	4140.956517860446	3244.728789401876	5614.6495539836405	3865.730858970525
Zfp574_p2_10	Zfp574_p2	4218.790687707258	5257.896653246681	1132.766738086061	2982.111679412979	5074.884463606002	4381.531247575454	708.2527342425545	2029.0565219841872	5139.602226191911
Zfp748_p1_12	Zfp748_p1	1931.894136399949	4347.828585270448	3356.9968498749054	3003.4663123321116	3673.273586552763	2451.8147985848623	2004.6738291017632	1805.1499803649274	2655.2773303770437
FIREWACh_10	FIREWACh	3786.230018743761	4470.076534700091	4843.9179676729	4784.693928763284	5200.252162805755	4565.801253314608	3976.26318791884	4956.8275765367125	4526.103569900226
Pknox1_p1_11	Pknox1_p1	2507.716881148442	2253.5606839302945	2126.6838682453586	2046.2762956039355	2605.976574032199	3613.739556995643	3479.9961336485376	3432.7189104800973	3112.9886874306153
Foxm1_p1_11	Foxm1_p1	2801.4293587041234	3453.813278330429	3175.9650825779863	3140.387193990079	3766.881468621912	3749.3827556647425	2716.6026155981717	5378.389547999181	4124.916808145439
Mis18bp1_p1_2	Mis18bp1_p1	1535.1489863826998	833.5087461112048	1222.4038267476421	920.7615252778912	1436.7138328291694	2439.0182704085323	4704.12153418195	2339.4373141598503	2520.1697611262907
Trp53_p1_1	Trp53_p1	3969.9737198165935	3455.0481061024457	1711.892634438826	3059.993281823933	3729.2711588619864	2582.3393859834305	2654.1097272826523	3513.016428853901	3474.194637876506
Otx2_p2_12	Otx2_p2	3579.912451856215	2323.9458669352407	1696.9531196618957	2141.744066301234	3249.5307632575978	3992.516791015016	2499.715532620781	4516.735408526444	3618.952747788027
Brd4_p1_7	Brd4_p1	950.2462509154394	1300.2736439334794	1011.4930298968628	928.2984545434674	967.0028531607616	1320.6017077972745	824.6610556146006	923.4214612987396	970.5686607401033
Arid1a_p1_10	Arid1a_p1	2016.6407164417772	576.664569531752	1231.1917766164247	601.6981863684991	1346.4490894053472	1292.4493458093482	2488.6873758592183	687.1614553142795	1814.3016442243975
Zfp292_p1_7	Zfp292_p1	1661.3860795700064	2416.5579498364855	1686.407579819357	2073.911702911048	2281.6921254355047	3147.945931377224	1947.0823437913825	4311.359063454985	2809.685980949333
Zfp217_p1_4	Zfp217_p1	2132.6628200704704	1513.8988484923511	1029.0689296344278	1109.184756917296	2039.3145736493157	1479.2786571837687	1414.0547669825396	1449.9878798654122	1641.9705609963962
Tead4_p1_8	Tead4_p1	4616.544725582148	7901.6629131342215	12249.52332209589	6238.065122141893	6922.804349810361	6518.551453022594	9817.510219292988	2912.329224096025	6498.949810694385
Klf16_p1_4	Klf16_p1	5027.288194624164	4508.356195632606	4918.61554155755	5750.677029634633	5286.337982922919	4320.107912329068	4704.12153418195	5223.9712434341745	5289.874930766728
BRDN0000738223	NT	691.214293466161	279.0710764757515	273.305240919135	239.92558162084205	454.66685576443757	675.6566877102335	923.9144664686611	843.1239429249362	705.8681169018932
BRDN0000738234	NT	4087.0047113029277	1349.6667548141434	1595.012901184019	1615.4151725884967	1442.5643254584913	852.24877654359	843.0413168838711	765.9147906424329	1420.0081257987306
BRDN0000737766	NT	3565.6619108670384	3259.945318123823	3147.8436429978824	2560.0436405407127	3822.879040931135	4604.190837843598	4343.868413304249	3465.1467544387488	3590.0011258057225
BRDN0000737479	NT	4678.465217844853	4845.464177393137	4857.099892476073	4242.035021641799	4799.075525366545	7035.531191346333	8445.117377854127	7716.282679113381	6664.387650593266
Ncor1_p2_7	Ncor1_p2	2175.9188869668205	1415.1126267310233	1656.5285502654963	1666.917522569934	1886.3659806256169	2487.645077478587	1797.5895521346497	3185.6496231760866	2208.5951626500646
Csde1_p1_2	Csde1_p1	2249.4415895923944	3620.5150275526703	2963.2966957534504	2251.0295406520886	3883.891321208348	2669.3557775824756	2519.3211446413356	2035.2332541667872	2219.6243519766563
Ctcf_p1_8	Ctcf_p1	3934.2843118525498	6498.898564123364	6910.843776810538	6795.797887794531	6035.20103947611	7255.631475979212	6972.245774809922	8452.857991888462	6602.348460631185
Rlf_p1_4	Rlf_p1	2070.11177289674	2677.106609731988	4509.975872659165	2499.748206416103	2906.023267450275	2277.782015386772	5070.501408816073	1317.1881379395065	3457.650853886618
Gpbp1l1_p1_8	Gpbp1l1_p1	2099.495631750529	2624.009015535274	2880.689966986895	2823.836164835879	2383.6578541179706	2656.559249406145	2649.2083242775134	2362.600059844601	2645.6267897162757
Foxi3_p1_5	Foxi3_p1	3592.39743909452	3145.1063353262793	3103.0250986670917	3103.958702539794	3146.7292499138007	6283.095334578118	8653.427005572526	6555.057028784531	6407.958998749999
gRNA_2794	RE61	2216.7788452012733	3398.2460285896823	2871.0232221312344	3122.8010257037345	3649.0358313741444	2346.883267538955	3455.4891186228438	2804.2364109005202	2236.1681359665445
Trp53_p1_12	Trp53_p1	3277.6244275105864	3889.7074818522888	3252.420246436394	4628.9307239413765	4065.256592717324	3695.637337324156	5041.0929907852405	4285.107951678934	4593.657354525602
Usf1_p1_3	Usf1_p1	4952.756604140949	7900.428085362205	6987.298940668945	7362.323737590341	7373.29228226814	6917.803132124095	4641.62864586643	7183.539528364108	7231.012252246934
Zfp36l1_p1_1	Zfp36l1_p1	2707.476676961323	5408.545641432706	5056.586354497435	4905.284797012503	4700.4529353294065	4284.277633435344	3560.8692832333277	3312.272632919392	4698.434653128227
Gtf2ird1_p2_3	Gtf2ird1_p2	2221.9493954716822	2123.9037678685513	2112.623148455307	1509.89816287043	2229.0376917716085	2172.8504843408646	2329.3917781922078	1883.903315693081	2274.770298609617
Zfp748_p1_8	Zfp748_p1	2955.4108679765523	1222.4794942964336	1276.8891159340935	1426.991940949092	2839.9962792050715	2984.1503707201978	4242.164300947619	3991.713173005421	3129.532471420503
Tox4_p2_5	Tox4_p2	611.5121527125369	727.3135577177771	217.94115674580536	693.3974924330095	662.7772364360276	330.1504269493186	148.26744090544827	614.5848521687263	569.3818989853162
BRDN0000738068	NT	2092.055083800428	2384.452427764054	2842.022987564252	2668.072960013971	2209.8146445609796	2879.2188396742904	2388.2086142538733	2977.184912013328	2804.171386286037
Nkrf_p1_2	Nkrf_p1	3272.8322101867925	4780.018305476257	9053.345954819704	3953.1193997947116	5213.6247173870615	5456.439614387189	8773.511379198426	2998.8034746524286	5231.971686802119
Gtf2ird1_p2_12	Gtf2ird1_p2	2850.8648637285232	4224.345808068788	3774.4244686420725	2710.782225852236	4640.276439713524	4501.818612432957	4832.783363066843	3882.0761767642666	4210.393025426527
Tcf12_p2_11	Tcf12_p2	3517.99195959351	2220.2203340858464	2113.501943442185	2303.788045511122	2573.3809722402634	5492.2698932809135	3804.714082738982	7662.236272515629	4527.48221856605
Zfp985_p1_1	Zfp985_p1	3389.3587577443063	6012.376421948824	5896.71436195304	5817.253238147222	4975.426088907531	4499.259306797691	5683.176784458422	7566.496923685325	5236.107632799591
Hmg20b_p1_9	Hmg20b_p1	3516.983071735869	5197.390092417868	4287.640740978969	3940.557851018751	5079.899171573992	4721.918897065836	3308.4470284686804	5094.259867599569	3964.9935629098536
Zfp281_p1_2	Zfp281_p1	4815.547855501799	3180.9163407147607	5945.926881218222	2637.9252429516664	3986.6928345521455	3565.112749925588	7216.090574315577	3228.8867484542884	3974.6441035706216
Hnrnpk_p1_4	Hnrnpk_p1	2297.8682067591535	2100.442040200236	1893.8031967226232	2473.3689539865863	2882.6212969329877	2160.053956164534	2636.9548167646667	2901.5199427764746	3191.571661382584
Zfp236_p1_6	Zfp236_p1	2971.6791846810106	4271.269263405418	3631.1808857809183	4149.079560699693	3606.4108136462282	5157.000855061063	3665.024097092527	5446.333602007784	3366.660041942233
Gabpa_p1_2	Gabpa_p1	3256.4377825001297	5192.450781329801	5949.442061165735	4934.176359197212	5092.435941493967	3237.5216286115356	2862.419355001051	2691.5110485680657	3565.1854498208904
Pias2_p2_4	Pias2_p2	3342.4454723640088	3886.002998536239	3768.272903733925	5004.52103234259	3574.6509965156242	3378.2834385511674	3325.601938986666	5412.361575003482	3409.3981505827774
Ahctf1_p1_2	Ahctf1_p1	4890.079445985014	5334.45597511171	4226.125091897492	5457.992943154757	5745.183761994014	6979.22646737048	5821.641419353593	6372.8434293978235	7447.4600927813035
Mitf_p1_2	Mitf_p1	3073.198525356117	3772.398843510712	3990.6080354141213	4309.867385031985	3675.7809405367584	3316.8601033047826	3190.8133563453493	2785.7062143527196	3998.0811308896295
Sox2_p1_3	Sox2_p1	3242.943907404184	3469.866039366645	4767.462803814492	3641.5929901508957	3158.430235172444	3603.5023344545784	4602.417421825319	3316.9051820563423	3333.5724739624566
Hmg20b_p1_4	Hmg20b_p1	1917.2652624641573	1692.948875434758	975.4624354348547	1942.0154407634648	1533.6648535436452	1614.9218558528687	1070.9565566228246	2838.208437904822	1400.7070444771944
gRNA_2193	RE53	4079.5641633528267	5296.176314179196	6862.510052532234	5437.894465113221	6411.304137075369	6434.094367058814	7572.667642939424	7036.842139027352	5543.546285278345
Zfp213_p1_1	Zfp213_p1	2082.47064915284	1431.165387767239	2378.0192344925376	1110.440911794892	2047.6724202626324	3360.368299104305	6043.429905336123	2487.678886542257	2281.663541938737
BRDN0000738203	NT	2277.690449606337	2356.0513890076722	2472.929093075388	1920.6608078443323	2096.1479306198703	2715.423279017264	2851.3911982394884	2618.9344454225125	3128.1538227546794
gRNA_254	RE12	3535.899719066634	6360.597853657505	6994.329300563972	5637.62309065099	4880.146637515719	4235.6508263652895	5222.444901975376	3845.015783668665	4546.783299887586
Tfam_p2_12	Tfam_p2	3164.2506545082006	4268.799607861385	4964.31288087522	3700.632269397909	4365.3032861353995	4422.48013773971	5534.909343552974	5021.683264454015	4435.112757955841
Zfp42_p1_11	Zfp42_p1	3804.01166723468	2680.811093048038	2481.7170429441708	2709.5260709746403	2797.3712614771553	3242.6402398820674	3951.756172893146	2496.9439848161574	3310.1354466434486
Myc_p1_7	Myc_p1	4595.231969589487	4068.7575087946957	3572.301621660076	3629.031441374935	4795.732386721218	4839.646956288074	5751.796426530364	3752.364800929661	5258.166011452775
Otx2_p2_5	Otx2_p2	2485.3952372981394	3057.4335635131006	1339.2835600024491	3206.963402502669	3758.5236220085953	3890.1445656043747	1350.3365279157354	4414.819327513539	3461.7867998840898
Lbr_p1_2	Lbr_p1	4098.733032648002	4486.129295736307	3453.664298431512	3554.9183035967694	4311.813067810172	5530.659477809903	5759.148531038073	6607.559252336633	5198.884118822342
Nfrkb_p1_12	Nfrkb_p1	4295.087831941345	6337.136125989189	4351.792775021081	9051.852047957003	6103.735381705308	5361.745305882345	3038.869863186047	11888.66526845986	5044.475468250053
gRNA_2077	RE51	3449.892029202755	3526.6681168794084	4190.973292422362	3458.194378021875	3298.0062736148357	3511.3673315850015	6540.92231035771	2095.45639294714	3329.4365279649846
Cnbp_p1_9	Cnbp_p1	2665.6078308692295	1212.600872120301	578.2471013658868	837.8553033565531	1149.2039093310693	1159.3654527755143	525.6754723011347	907.979630842239	1102.9189326592082
gRNA_2169	RE53	3635.275173044254	3747.70228807038	5096.1321289069565	3537.332135310425	4010.9305897307645	5310.559193177025	7167.07654426419	5670.240143627043	3605.1662611297866
gRNA_2381	RE57	2762.334954220542	3531.607427967475	302.30547548611713	2851.4715721429916	4456.403814220554	3744.2641443942107	404.3657479239498	4042.6712135118732	3734.759235717244
Otx2_p2_3	Otx2_p2	925.7807203676497	316.1159096362495	141.48599288739783	190.9355413945968	671.9708677106761	836.8929427319938	138.4646348951707	662.4545265838784	650.7221702689328
Zbtb44_p1_7	Zbtb44_p1	2695.6222446340435	3614.340888692587	3414.118524021991	3858.907783975009	4025.1389289734034	3237.5216286115356	3128.32046802983	2852.1060853156723	3574.8359904816584
Ubp1_p2_6	Ubp1_p2	2311.9926367661246	1437.339526627322	2551.1418469075525	1394.331914131595	2222.351414480955	2375.035629526881	6460.049160772919	1958.024101884284	2997.1821995013984
Csrnp1_p1_12	Csrnp1_p1	1448.258519643385	1023.6722230017612	962.280510631681	918.2492155226992	1165.919602557703	2003.936312413306	1562.3222078879878	1541.094679558766	1953.5451594726226
Zfp36l1_p1_7	Zfp36l1_p1	3741.71284202536	2841.3387034101956	3327.996615307923	3656.666848682048	2488.1309367844315	2994.387593261262	3108.7148560092746	2243.697965329546	2640.1121950529796
Cebpg_p1_11	Cebpg_p1	1353.8013939717641	900.1894458001011	1576.5582064595758	1040.0962386495141	885.0959563502562	1466.4821290074385	2595.292891220987	438.5479849646188	1471.0181264342189
Tead4_p1_3	Tead4_p1	2565.0973780517634	463.06041450622484	776.8547684003707	776.3037143543476	1078.9979977792075	1082.5862837175332	1074.6326088766787	1093.281596320247	1498.5910997506992
Ascl2_p2_4	Ascl2_p2	3317.853830834014	4404.630662783211	4695.401614890476	3710.6815084186774	4384.526333346029	5963.182130169864	9581.01752429504	6189.0856469654655	5841.3343970963315
Ahctf1_p1_7	Ahctf1_p1	4934.47051172121	5228.260786718283	6010.078915260334	5224.348135921896	5601.428800244965	5592.082813056289	6589.936340409097	6853.0843565949945	6409.337647415824
Erf_p1_7	Erf_p1	3719.0128652284416	6444.566142154634	5385.2556795899	5779.568591819341	6283.42908389162	5400.134890411336	5434.4305819476285	3946.9318646815696	4923.154385657541
gRNA_2553	RE58	2763.0916201137725	4729.390366823577	332.1845050399775	3345.140439038232	4886.832914806372	4583.71639276147	227.91523973895352	5420.082490231733	3438.3497725650814
gRNA_4388	RE93	2228.5071665463474	3545.1905334596577	1931.5913811583878	3552.4059938415776	3333.109229390767	3017.4213439786563	1311.1253038746252	3411.100347840996	3044.0562541394147
E2f4_p1_3	E2f4_p1	753.5131186754811	726.0787299457606	579.125896352765	384.3833925443857	1152.547047976396	813.8591920145994	481.5628452548857	117.35791146940504	988.4910933958154
BRDN0000737513	NT	1238.7881782007114	1026.1418785457943	840.1280074556046	791.3775728855	822.4121067503797	616.7926580991146	1028.0692803278603	538.9198829318731	595.5762236359724
Nkrf_p1_1	Nkrf_p1	2496.240781767778	2572.146249110577	2393.837544256346	2856.4961916533757	2653.6162997281053	2201.002846328791	2176.222934281621	2291.567639744698	2784.8703049645005
Sp1_p1_4	Sp1_p1	2775.1982744054626	5052.915243091926	3583.725956489493	3157.9733622764234	4371.153778764721	4248.4473545416195	2002.223127599194	3403.379432612746	3441.1070698967296
Hes1_p2_8	Hes1_p2	2739.1305334948033	2122.6689400965347	2534.4447421568657	2467.088179598606	2728.0011345866255	3288.7077413168563	3453.0384171202745	3707.583492605809	3621.7100451196748
Zic3_p1_1	Zic3_p1	2696.8833544560944	1875.7033856932148	769.8244085053448	2110.340194361333	1779.385543975161	4030.9063755440066	2872.2221610113284	7918.570658093539	3441.1070698967296
Rlf_p1_2	Rlf_p1	4057.368630484729	2732.673859472735	3417.633703969504	2735.9053234041567	3559.6068726116537	5215.864884672182	8375.2723850309	2861.371183589573	5310.554660754087
Gmeb2_p1_7	Gmeb2_p1	2490.1874546219333	2333.824489111373	2234.775651631383	2107.827884606141	2829.9668632690914	3380.8427441864333	2632.0534137595278	2987.9941933328782	3692.0211270766995
gRNA_253	RE12	3172.7000903159424	2691.924542996187	2570.475336618874	2218.369513834592	2854.2046184477103	4903.629597169725	5868.204747902411	5562.147330431539	3889.167886289533
Smarcc1_p2_5	Smarcc1_p2	2050.8167926193596	2263.439306106427	1241.7373164589635	2083.9609419318163	2254.111231611559	3137.70870883616	1328.2802143926108	2061.4843659428384	2868.967873579765
Gabpb2_p1_8	Gabpb2_p1	1636.5422160756016	1078.0046449704914	1002.7050800280803	915.7369057675071	866.7086938009592	2221.4772914109194	1913.9978735066957	4436.437890152641	2165.85705400952
Mitf_p1_7	Mitf_p1	1528.0867713792143	1449.687804347488	759.2788686628057	743.6436875368507	1352.2995820346691	1668.6672741934553	1192.2662810000095	1490.136639052314	2051.4292147461274
Id2_p2_5	Id2_p2	3338.0315879868303	4398.456523923128	4894.888076911838	3012.2593964752837	4816.627003254511	4353.378885587527	6659.781333232325	2898.431576685174	4468.200325935617
FIREWACh_2	FIREWACh	3771.0967008791486	2378.278288903971	2508.9596875373963	2622.851384420514	2087.7900840065536	4163.990268577841	3874.55907556221	3594.858130273354	4016.003563545342
Myef2_p1_10	Myef2_p1	2036.5662516301832	2861.0959477624615	2076.5925539932987	3361.4704524469807	2974.557609679473	3132.590097565628	1879.6880524707242	3001.8918407437286	2583.5875997541953
Mllt10_p2_6	Mllt10_p2	3513.7041861985367	5554.255318530665	3577.574391581345	5793.3862954728975	5293.024260213572	4432.717360280774	4194.375621647516	4782.334892378255	4815.619789723268
Gpbp1l1_p1_5	Gpbp1l1_p1	4147.537982761376	5312.229075215411	4044.2145296136946	4589.989922735899	4035.1683449093834	4100.00762769619	3381.968073545762	4754.539597556554	3561.0495038234185
BRDN0000737630	NT	3989.6470330405896	4967.71212682278	7274.6649013781325	3974.474032713844	3723.420666232664	4468.547639174499	7919.4419055529925	1968.8333832038345	3516.93274651705
BRDN0000737533	NT	2754.2638513594156	3106.8266743937647	2497.535352707979	2797.4569124063623	3335.616583374762	1832.4628348504818	2064.7160159147134	1556.5365100152667	3183.2997693876396
Yy1_p1_11	Yy1_p1	4358.395545008306	4579.9762064095685	2588.0512363564385	3152.9487427660392	5420.89931339732	4414.802220833912	3680.953656859228	3136.2357657152847	4639.152760497795
Bnc2_p1_9	Bnc2_p1	2532.560744642847	3799.565054495077	3678.6358150723436	4872.624770195007	3791.119223800531	3465.2998301502125	3805.939433490267	3438.8956426626974	3362.524095944761
Son_p1_10	Son_p1	3420.5081703489664	2652.4100542916563	2678.5671200048982	2703.24529658666	2313.4519425661088	2080.715481471287	2391.884666507727	1942.5822714277833	2503.6259771364025
Gabpa_p1_11	Gabpa_p1	2894.8775965181035	3762.520221334579	3958.9714158865045	2916.7916257779852	3106.6115861698795	4332.904440505399	3959.108277400854	4172.382589346479	4029.790050203582
Srebf2_p1_4	Srebf2_p1	2493.340229177061	3522.9636335633586	3672.484250164196	2923.0724001659655	5431.764513994632	3498.570803408671	4566.882250038064	5111.2458811017195	3522.447341180346
Gabpb1_p1_8	Gabpb1_p1	3018.088026132488	5209.738370138034	3449.270323497121	2469.6004893537984	4718.840197878703	3365.4869103748374	3270.461155178855	2646.7297402442136	4486.122758591329
Sall4_p1_2	Sall4_p1	2920.352014923534	3595.818472112338	2333.200690161747	3278.5642305256424	3209.413099513677	2920.167729838547	2967.799519611535	2393.483720757603	3676.8559917526354
Ascl2_p2_11	Ascl2_p2	1580.8011619409467	1205.1919054882012	1315.5560953567365	1177.0171203074817	1432.534909522511	1351.313375420467	1460.618095531358	2163.4004469557426	1533.0573163962995
Zfp771_p2_10	Zfp771_p2	3520.640290219817	4615.786211798049	3958.9714158865045	4172.946503374017	4883.4897761610455	4814.053899935414	5663.571172437867	5935.839627478855	4277.946810051903
Hic2_p1_4	Hic2_p1	1492.1451414507603	1768.2733695277707	1164.4033576136778	1617.9274823436888	1246.9907147068766	1684.0231080050517	1153.0550569588993	1304.834673574306	1695.7378589635325
Zfp518b_p1_5	Zfp518b_p1	2398.2525485944143	3585.9398499362055	1366.5262045956747	2232.1872174881482	3616.4402295822083	4509.496529338755	1866.2091942065927	7487.743588357172	3825.7500476616283
gRNA_3987	RE85	2743.0399739431614	3114.2356410258644	1279.5255008947283	2960.7570464938467	3139.207187961815	3101.8784299424356	1493.7025658160449	4732.921034917453	2714.5592230074762
Atf5_p1_5	Atf5_p1	3013.548030773104	2819.111803513897	1427.1630586902738	1756.1045188792523	2931.932591951557	4023.2284586382084	1183.6888257410167	3517.648977990851	2838.637602931637
Gtf2ird1_p2_2	Gtf2ird1_p2	4511.746499369709	6508.777186299497	5339.558340272231	5025.875665261722	6249.161912777022	7381.037452107248	6213.753659764696	7555.687642365774	6702.989813236338
Zfp654_p1_6	Zfp654_p1	3176.7356417465053	4179.89200827619	2736.5675891388623	4054.86794487999	2899.336990159621	2587.4579972539623	877.3511379198426	4377.758934417938	2114.847053374032
Gpbp1l1_p1_9	Gpbp1l1_p1	3735.2811819329	4293.496163301717	4828.97845289597	4601.295316634264	4163.879182754463	3378.2834385511674	4081.6433525293237	2850.5619022700225	4606.065192518018
E2f3_p2_11	E2f3_p2	3034.860786765766	5546.846351898565	5349.225085127892	5249.471233473816	4692.9308733774205	3923.4155388628333	3232.4752818890292	4439.52625624394	4009.1103202162217
Tox4_p2_3	Tox4_p2	2044.5112435091046	1675.6612866265257	1952.6824608434658	1954.576989539425	2219.84406049696	2034.6479800364987	1630.941849959931	2203.5492061426444	1823.9521848851655
