sgRNA	Gene	R1_Unsorted	R2_Unsorted	R1_Selected	R2_Selected	R1_Negative	R2_Negative	R1_Low	R2_Low	R1_High	R2_High	PlasmidLib
Zfp263_p1_9	Zfp263_p1	491.932331678754	967.5742739476518	511.79700072627156	623.0103995574567	634.9277711889114	804.5763790815608	654.0441530765522	953.0156431323884	672.8968979960426	773.1202236489885	554.7666841805052
Foxn3_p5_9	Foxn3_p5	504.3500410221012	345.04877525622055	335.8035656939173	342.7240822730121	623.1516765146193	318.96100624769696	562.4544871161015	325.8173138914148	501.1637019430649	359.8333587303892	355.4997301662596
Thyn1_p2_10	Thyn1_p2	1199.7417642495438	1377.3196945644138	965.9409796315995	1011.3094927710289	1123.6357001720303	1325.5092335760694	1245.8543023594648	1163.6332638979102	1188.9221265206152	1234.6456185423137	953.3005922089962
Thap1_p1_1	Thap1_p1	712.5854746259233	238.65873621888588	427.84610930279223	372.34783938437613	783.1102958404193	262.67376985104454	724.497742276899	257.16295132143813	667.9430558022067	235.97767366014656	304.04582185272204
Zfp930_p1_12	Zfp930_p1	658.1385951974011	563.5796662518269	478.4189354615147	452.5598586397619	660.4426429832108	558.4576787589434	797.2997844505907	585.3075317406488	614.2764320356512	440.6654900393897	483.6667381472532
Zfp36l2_p1_7	Zfp36l2_p1	358.20315413501504	586.582917935575	526.9688485738883	499.5021199085388	251.2233530515631	515.4144979850328	430.94112060878757	574.8348323655676	392.17917367867517	644.0495623652619	441.5680858907225
Zfp148_p2_12	Zfp148_p2	422.2021176738044	375.24054309113984	669.5842183414857	621.1873991198344	449.4542800688121	441.46852075805805	430.94112060878757	413.08980868375806	497.86114048050763	413.28686491859924	599.671913254138
Hmgb2_p2_6	Hmgb2_p2	590.3187980145049	705.9122860450178	372.21600052819747	413.8210993402858	435.7155029488047	609.2265586461201	619.9915849630513	703.9981246582356	541.6200798593914	619.2784253512133	277.8511048931029
BRDN0000737501	NT	387.814614876843	569.330479172764	561.3583703618195	575.6123881792743	501.4653648802685	524.243868400194	436.8122530421498	518.9804356984679	448.32271854214866	499.3339724410836	558.5087866033078
Zfp459_p1_8	Zfp459_p1	480.46983074643356	889.9382995150022	567.4271095008663	670.8641610450449	320.89857987445754	994.4078430075258	541.3184103559975	868.0704148678409	449.97399927342724	842.2186584776501	652.0613471733762
Zfp706_p2_10	Zfp706_p2	1499.6772053119298	1470.77040452964	1215.7707408556885	1335.803570667817	1622.1570413837258	1473.4011880300188	1598.1222483611984	1270.6875241765179	1420.927069265263	1368.9312560395242	1304.1226943467525
Zbtb44_p2_11	Zbtb44_p2	428.8885765509914	336.42255587481503	406.60552231612877	316.74632603689275	412.1633136002207	454.7125763807998	436.8122530421498	340.94454632208766	418.5996653791333	346.79591819667945	351.7576277434569
Tgif1_p3_4	Tgif1_p3	215.87710089203574	274.6013169747422	228.58917423742562	231.97680568745096	277.71956606872016	251.6370568320931	220.75457949441977	219.92668687670502	181.64088044064954	228.1552093399207	227.33272218526602
Foxp1_p3_8	Foxp1_p3	572.1698382049974	418.37163999816744	509.7740876799226	483.55086607934277	499.5026824345532	420.4987660220503	526.0534660292557	450.3260731284912	664.6404943396494	516.2826451349063	462.1496492161375
Atf5_p2_7	Atf5_p2	307.5771083505996	163.89816824670476	287.2536525815437	236.53430678150698	279.68224851443546	132.44055622741743	325.26073680826744	146.61779125113668	331.90742698700507	187.73914368542046	203.00905643704826
Rhox9_p1_4	Rhox9_p1	332.41252703729396	567.8927759425296	322.65463089264944	372.34783938437613	565.252544366017	555.146664853258	342.87413410835416	456.14423944798074	292.2766894363179	541.0537821489548	282.5287329216063
Zfp65_p1_2	Zfp65_p1	1390.783446454885	1222.0477456991143	852.6578490360611	826.7306984617604	1648.6532544008828	1497.681956671712	1200.0594693792395	1276.5056904960074	1374.6912087894614	1230.734386382201	617.4468997624509
Zscan21_p1_11	Zscan21_p1	656.2281783753476	793.6121830893072	655.4238270170434	678.61191290494	550.532426023152	733.9414157602715	588.2874698228953	759.8525213253353	595.2867036259469	735.3116461012302	628.6732070308591
Smarcal1_p1_9	Smarcal1_p1	121.31146820039177	455.751923984258	285.2307395351948	359.5868363210193	92.24607494862083	370.8335574367688	127.99068704729657	435.19884069781835	151.09218691199484	440.6654900393897	294.6905657957152
Mbtps2_p2_2	Mbtps2_p2	734.5552680795375	766.2958217148565	563.3812834081684	624.8333999950792	690.8642208917985	1027.5179820643802	674.0060033499838	859.9249820205556	720.7840392031229	818.7512655169726	480.8601613301512
Zbtb21_p1_9	Zbtb21_p1	491.932331678754	927.3185835010927	507.7511746335737	620.2758989010231	427.8647731659434	1143.4034687633705	459.12255628892626	1039.1245046608337	438.41503415447687	941.3032065338442	524.8298647980832
Pias2_p1_3	Pias2_p1	1213.1146820039178	757.6696023334509	985.158653571914	902.3852166230902	654.5545956460647	708.5569758166832	1183.6202985658251	705.1617579221336	1078.2863175249468	730.0966698877462	831.6822634679074
Zfp771_p2_9	Zfp771_p2	1163.443844630529	668.5320020589273	516.8542833421437	471.70136323479716	1306.1651676235565	626.8852994764425	1193.0141104592049	609.7438302825049	993.2453598640973	612.7597050843584	394.7918056056883
Foxp4_p1_12	Foxp4_p1	357.2479457239884	570.7681824029981	384.35347880629087	494.9446188144828	304.21577908587716	435.9501642485823	346.3968135683715	510.83500285118254	350.07151503107	505.85269270793844	536.9916976721921
Mynn_p2_5	Mynn_p2	869.2396540343033	1095.5298614385003	620.0228487059377	779.7884371929836	933.2555029376426	1047.3840654984929	891.2379033843863	1067.0517029943835	906.553121471969	1131.6498383260066	624.9311046080564
Bcorl1_p3_1	Bcorl1_p3	1282.8448960088672	1219.172339238646	894.1275664862135	967.1017321586855	1228.6392110178008	1087.116232366718	1379.7161218401236	1510.3959765394873	1247.5425924810065	1216.3932017951201	909.3308887410641
Rbpj_p3_2	Rbpj_p3	635.2135933327601	441.37489168191547	352.99832658788296	341.35683194479526	662.4053254289262	520.9328544945085	716.2781568701919	457.30787271187864	549.0508431501452	426.324305452309	279.7221561045043
Bcorl1_p2_11	Bcorl1_p2	960.9396614928671	884.1874865940651	579.5645877789597	608.4263960564775	1313.0345561835602	740.5634435716424	1006.3120990782859	705.1617579221336	988.2915176702613	898.279652772602	532.3140696436888
Arid4a_p2_10	Arid4a_p2	227.33960182435624	125.08018103037995	299.3911308596371	270.2598148775215	113.83558185148952	49.66520858528153	109.20306326053745	109.38152680640356	80.91275583265298	70.40217888203267	281.59320731590566
Rbpj_p1_11	Rbpj_p1	510.08129148826146	378.11594955160837	334.79210917074283	379.6398411348657	512.2601183317029	433.74282164479206	637.604982263138	311.85371472463993	531.7123954717196	405.46440059837335	419.11547135390606
Zfp553_p1_3	Zfp553_p1	824.344858716048	882.7497833638309	796.0162837382919	748.341679643997	824.3266272004414	784.7102956474482	854.8368822975405	776.1433870199061	795.0916721106614	808.3213130900048	737.1941772921384
Tfdp2_p2_7	Tfdp2_p2	633.3031765107066	373.8028398609056	428.8575658259667	318.11357636510957	539.7376725717176	297.9912515116892	474.38750061566805	336.29001326649603	665.4661347052888	263.35629878093704	259.1405927790893
Zfp12_p1_7	Zfp12_p1	536.8271269970093	419.80934322840164	362.10143529645296	390.1220936511946	572.1219329260207	359.79684441781734	426.24421466209776	371.1990111834333	308.7894967491042	341.58094198319554	375.14576788597395
Tgif2_p2_5	Tgif2_p2	841.5386101145288	1398.8852430179275	977.0670013865184	1151.2247763585485	700.6776331203752	1512.0296835963488	695.1420801100878	1267.1966243848242	878.4813490402323	1381.968696573234	998.205821282629
Elf1_p1_12	Elf1_p1	490.0219148567006	425.5601561493387	532.0261311897606	518.6436245035741	429.8274556116587	322.2720201533824	548.3637692760321	499.1986702122034	495.38421938358965	422.41307329219603	639.8995142992674
Zfp236_p1_8	Zfp236_p1	98.38646633575081	202.71615546302957	598.7822617192742	670.4084109356393	70.65656804575212	200.86817694491643	135.03604596733126	272.290183752111	215.4921354318615	247.71137014048534	744.6783821377438
Mbd1_p2_2	Mbd1_p2	571.2146297939707	169.64898116764178	229.60063076060007	208.73355010776532	611.3755818403274	231.7709733979805	670.4833238899665	154.76322409842206	669.5943365334854	151.23431019103316	199.26695401424553
Otx2_p2_7	Otx2_p2	790.9125643301132	921.5677705801558	543.1521529446795	584.2716402579806	1055.923155794851	771.4662400247065	873.6245060842996	1090.3243682723419	361.63048015002045	767.9052474355045	554.7666841805052
Lin28a_p1_12	Lin28a_p1	672.4667213628016	769.1712281753249	638.2290661230777	601.5901444153935	730.1178698061052	595.9825030233784	656.3926060498972	702.8344913943378	701.7943107934186	796.587616609666	594.0587596199339
Mier2_p1_5	Mier2_p1	360.1135709570685	450.001111063321	405.5940657929543	530.9488774575253	366.0402761259103	386.2849556633008	325.26073680826744	377.0171775029229	315.39461967421875	435.4505138259058	490.215417387158
Rela_p1_1	Rela_p1	192.95209902739478	519.010866114565	404.5826092697799	525.9356262540637	265.9434713944281	544.1099518343066	193.74737030095355	608.580197018607	184.1178015375675	543.6612702556968	546.346953729199
Cenpt_p2_5	Cenpt_p2	354.3823204909082	416.9339367679332	334.79210917074283	286.6668188161231	361.13357001162194	439.2611781542678	388.6689670885795	378.1808107668208	403.73813879762554	425.020561398938	237.62350384797352
Cenpt_p2_11	Cenpt_p2	180.5343896840476	230.03251683748036	163.85595675426086	144.92853479098116	200.19360946296433	301.30226541737466	145.60408434738326	218.7630536128071	194.02548592523928	255.53383446071118	96.35913738717038
Kansl1_p2_4	Kansl1_p2	171.93751398480723	225.7194071467776	272.08180473392696	227.87505470280055	118.74228796577786	257.1554133415688	172.61129354084952	251.3447850019486	105.68196680183246	194.25786395227533	262.882695201892
Zfp184_p1_10	Zfp184_p1	991.5063306457217	641.2156406844765	625.0801313218099	678.61191290494	961.7143984005149	541.9026092305163	1023.9254963783726	578.3257321572613	1134.4298623884204	762.6902712220207	600.6074388598387
Tcf12_p2_11	Tcf12_p2	2215.1283051709333	1953.8386898883489	1547.528480456908	1534.510618368659	2509.289506847058	1966.7422599771487	2009.1015186965546	1801.3042925139648	2055.018870076258	1773.0919125845267	1612.846144227978
Zfp664_p1_9	Zfp664_p1	655.2729699643209	655.592672986819	629.1259574145078	566.4973859911622	738.9499408118243	718.4900175337395	636.4307557764655	709.8162909777252	574.645694484964	624.4934015646973	568.7995682660154
Mitf_p4_1	Mitf_p4	189.13126538328797	208.4669683839666	279.16200039614813	242.9148083131854	197.24958579439132	154.51398226532032	203.1411821943331	195.4903883348489	185.76908226884612	200.77658421913023	323.6918595724364
Zfp740_p1_1	Zfp740_p1	305.6666915285462	570.7681824029981	365.13580486597635	317.657826255704	210.9883629143987	539.695266626726	201.96695570766065	508.5077363233867	236.1331445728444	544.9650143090678	288.14188655581046
Zfp719_p1_9	Zfp719_p1	864.4636119791697	642.6533439147107	497.6366094018292	501.78087045556686	927.3674556004966	605.9155447404347	840.7461644574711	620.2165296575861	858.6659802648887	645.3533064186329	341.46684608074935
E2f1_p1_3	E2f1_p1	933.2386175730926	1053.836467761707	926.494175227796	970.7477330339304	867.5056410061788	867.4856432895841	897.1090358177485	987.9246410493257	975.0812718200323	962.1631113877798	920.5571960094722
Dcp1a_p1_12	Dcp1a_p1	881.6573633776504	1010.7053708546794	702.9622836062425	713.7046713291713	1285.5570019435456	940.3279492146637	995.744060698234	1081.0153021611584	1041.958141436817	1023.4390818962157	650.1902959619748
Yy1_p1_2	Yy1_p1	631.3927596886532	1327.0000815062149	742.409088010046	801.6644424444523	826.2893096461568	1197.4833625562326	658.741059023242	1070.5426027860774	761.2404171194494	1363.7162798260404	670.7718592873898
Zscan10_p1_4	Zscan10_p1	547.334419518303	734.666350649703	506.7397181103993	596.1211431025263	532.8682840117139	927.083893591922	457.9483298022538	802.906952089558	409.5176213571008	749.6528306883109	606.2205924940428
Zfp24_p1_6	Zfp24_p1	821.4792334829679	999.2037450128054	703.973740129417	752.4434306286474	600.580828388893	807.8873929872462	866.5791471642649	1076.3607691055668	972.6043507231143	1035.1727783765546	840.1019939192136
Hmgb3_p2_5	Hmgb3_p2	349.6062784357747	552.0780404099529	382.330565759942	543.2541304114766	436.6968441716624	627.9889707783376	388.6689670885795	515.4895359067742	270.8100399296957	530.623829721987	476.18253330164777
Zfp532_p1_10	Zfp532_p1	231.16043546846305	434.1863755307442	184.08508721774984	276.18456629979426	283.6076134058662	498.8594284566056	255.98137409459315	401.453476044779	266.6818381014991	456.3104186798414	270.36690004749744
Patz1_p1_3	Patz1_p1	235.93647752359658	286.1029428166162	318.60880479995166	317.2020761462984	170.7533727772343	258.25908464346395	212.53499408771268	262.98111764092766	301.35873345835034	281.6087155281307	289.0774121615111
Mis18bp1_p1_11	Mis18bp1_p1	789.0021475080598	619.6500922309627	660.4811096329156	708.2356700163042	885.1697830176169	474.57865981491244	832.526579050764	619.0528963936882	724.9122410313196	688.376860179875	640.835039904968
Zfp574_p2_11	Zfp574_p2	451.8135784156323	276.03902020497645	476.3960224151658	395.59109496406177	422.95806705165506	161.1360100766912	454.42565034223645	356.0717787527605	506.11754413690073	230.76269744666266	459.34307239903546
Nfe2l2_p1_5	Nfe2l2_p1	414.56045038559074	365.17662047950006	548.2094355605517	501.78087045556686	321.8799210973152	501.0667710603959	441.50915898883954	474.7623716703473	260.0767151763846	241.19264987363044	531.378544037988
Zfp637_p1_9	Zfp637_p1	210.1458504258755	176.83749731881304	268.0359786412292	236.99005689091257	271.83151873157414	216.31957517144846	187.8762378675913	272.290183752111	224.57417945389398	222.9402331264368	220.78404294536125
Zbtb41_p2_6	Zbtb41_p2	1167.2646782746358	1125.7216292734195	627.1030443681587	828.5536988993829	1387.616489120743	874.107671100955	1128.4316536922204	1023.9972722301609	1111.3119321505194	968.6818316546347	740.9362797149411
Mael_p1_5	Mael_p1	661.9594288415078	575.0812920937009	481.45330503103804	506.3383715496228	705.5843392346635	381.87027045572023	595.3328287429299	485.2350710454285	635.7430815422733	490.2077640674868	468.6983284560423
Klf5_p1_11	Klf5_p1	504.3500410221012	784.9859637079018	647.3321748316478	732.8461759242066	642.7785009717728	655.5807533257163	409.8050438486835	708.6526577138272	515.1995881589332	803.1063368765209	647.3837191448728
Mael_p1_2	Mael_p1	366.80002983425544	373.8028398609056	368.1701744354997	474.4358638912308	286.55163707443916	389.5959695689862	334.654548701647	431.70794090612463	321.17410223369393	344.1884300899375	396.6628568170897
Cic_p2_7	Cic_p2	808.106315728594	497.44531766105126	650.3665444011712	628.479400870324	785.0729782861347	496.65208585281533	833.7008055374364	474.7623716703473	903.2505600094119	431.5392816657929	696.0310506413083
Zbtb33_p1_12	Zbtb33_p1	933.2386175730926	439.9371884516812	394.4680440380354	346.82583325766245	948.9569625033653	402.840025191728	751.5049514703652	403.7807425725748	811.6044794234477	398.9456803315185	387.30760076008283
Sall1_p1_7	Sall1_p1	1472.931369803182	1230.67396508052	1036.742936253811	895.5489649820062	1552.4818145608313	1334.3386039912305	1539.4109240275764	1363.7781852883506	1461.3834471815894	1260.7204996097332	935.5256057006832
Zfp267_p1_2	Zfp267_p1	1692.6293043393246	2712.945995452034	1552.5857630727803	1806.1376835743972	1793.8917553838178	2296.7399792437973	1796.566524608842	2483.1933851581402	1834.5728924505604	2610.0955948486926	1501.5185971495966
Lrrfip2_p1_5	Lrrfip2_p1	541.6031690521428	370.9274334004371	372.21600052819747	375.0823400408097	501.4653648802685	333.30873317233386	546.0153163026872	300.2173820856608	592.809782529029	354.61838251690534	366.72603743466783
Purb_p1_3	Purb_p1	849.1802774027424	1535.4670498901814	1016.513805790322	1076.4817584160298	846.8974753261678	1535.206780936147	932.3358304179219	1388.2144838302067	773.6250226040391	1350.6788392923306	1143.2122901662349
Usf2_p3_1	Usf2_p3	359.15836254604176	350.79958817715755	313.5515221840794	328.5958288814384	496.55865876598017	321.1683488514872	297.07930112812875	314.18098125243574	357.50227832182384	327.23975739611484	275.9800536817016
Zkscan3_p1_11	Zkscan3_p1	1220.7563492921313	1117.095409892014	802.0850228773386	708.6914201257098	1276.7249309378265	944.7426344222442	1160.1357688323762	916.9430119515532	1168.2811173796322	1026.0465700029577	729.7099724465329
Tcf25_p1_7	Tcf25_p1	703.0333905156563	1201.919900475835	649.3550878779967	755.6336813944866	776.2409072804156	1326.6129048779644	654.0441530765522	1268.360257648722	648.1276870268631	1045.6027308035223	713.8060371496213
Foxo3_p1_1	Foxo3_p1	460.4104541148727	1404.6360559388645	539.1063268519816	751.9876805192418	447.49159762309677	1235.0081868206676	443.8576119621845	1428.9416480666337	443.3688763483127	1458.8895957221216	571.6061450831174
Klf2_p1_11	Klf2_p1	466.1417045810329	458.62733044472645	491.56787026278255	411.08659868385223	484.7825640916882	591.5678178157979	508.44006872916896	538.7622011847324	516.8508688902118	452.39918651972846	472.440430878845
Zfp65_p2_11	Zfp65_p2	161.43022146351345	251.59806529099416	156.7757610920397	174.09654179293963	93.2274161714785	195.3498204354407	106.85461028719256	201.30855465433845	152.74346764327348	263.35629878093704	181.49196750593254
Platr25_p4_4	Platr25_p4	817.6583998388611	1142.9740680362306	627.1030443681587	717.3506722044161	724.2298224689592	1040.7620376871218	790.254425530556	999.5609736883048	692.7122667713862	1136.8648145394907	499.5706734441648
Foxi3_p1_4	Foxi3_p1	863.508403568143	751.9187894125139	769.7184141357562	814.4254455078092	1107.9342406063076	885.1443841199065	1009.8347785383032	858.7613487566576	797.5685932075794	726.1854377276334	840.1019939192136
BRDN0000738153	NT	1210.2490567708376	1626.0423533949393	1002.3534144658796	1117.4992682625339	1155.0386193034756	1648.884925031347	1214.150187219309	1658.1774010545219	1149.291388969928	1720.9421504496875	1050.5952552018673
Esx1_p1_9	Esx1_p1	263.6375214433711	713.1008021961891	366.1472613891508	493.1216183768604	269.8688362858588	595.9825030233784	304.12466004816343	692.3617920192565	249.34339042307346	739.2228782613431	414.43784332540264
Klf9_p1_6	Klf9_p1	298.98023265135924	444.25029814238394	374.23891357454636	434.32985426353787	238.4659171544134	419.39509472015516	307.6473395081808	487.56233757322434	264.20491700458115	447.18421030624455	426.5996761995115
Nfatc4_p2_4	Nfatc4_p2	597.0052568916918	544.8895242587816	406.60552231612877	501.3251203461612	608.4315581717543	622.4706142688618	616.468905503034	598.1074976435258	507.7688248681794	451.0954424663575	489.2798917814573
Klf9_p1_10	Klf9_p1	1617.1678398682147	1239.3001844619255	1029.6627405915897	1001.7387404735113	1811.5558973952557	1132.366755744419	1876.4139257025681	1234.6148929956826	1663.6653367632218	1204.6595053147812	1033.755794299255
Mael_p1_1	Mael_p1	874.9709045004635	324.92093003294104	522.9230224811905	478.9933649852868	1018.6321893262598	274.8141541718912	750.3307249836928	360.72631180835214	880.1326297715109	355.9221265702763	461.21412361043684
Arid4a_p2_2	Arid4a_p2	181.48959809507429	314.85700742130126	203.30276115806438	299.42782187947995	97.15278106290917	366.4188722291882	96.28657190714054	237.38118583517365	113.1127300925863	262.0525547275661	275.9800536817016
BRDN0000738008	NT	650.4969279091873	296.16686542825596	423.8002832100944	342.7240822730121	734.0432346975359	269.2957976624154	685.7482682167083	311.85371472463993	701.7943107934186	243.8001379803724	358.30630698336165
Zfp26_p1_9	Zfp26_p1	157.60938781940663	405.43231092605913	278.1505438729737	344.0913326012288	110.89155818291653	453.6089050789047	129.164913533969	527.1258685457533	94.94864204852135	441.96923409276064	321.820808361035
Zfp386_p1_8	Zfp386_p1	725.0031839692705	829.5547638451636	590.6906095338786	659.9261584193105	818.4385798632954	781.3992817417628	666.9606444299492	676.0709263246857	676.1994594585999	805.7138249832628	555.7022097862058
Hmga2_p1_4	Hmga2_p1	835.8073596483684	931.6316931917955	666.5498487719624	705.045419250465	941.106232720504	959.0903613468812	887.715223924369	933.2338776461239	854.5377784366922	908.7096051995699	513.6035575296751
Mllt10_p2_3	Mllt10_p2	933.2386175730926	1219.172339238646	976.0555448633439	1012.6767430992456	920.4980670404929	1252.6669276509897	928.8131509579046	1129.8878992448708	955.2659030446887	1204.6595053147812	951.4295409975948
Rara_p1_10	Rara_p1	1176.8167623849029	1165.9773197199786	983.1357405255651	890.079963669139	1283.5943194978302	1135.6777696501044	1052.1069320585113	1289.3056563988844	1033.7017377804236	1086.0187964580225	894.3624790498532
Zfp981_p1_9	Zfp981_p1	1467.2001193370218	1224.923152159583	1255.217545259492	1256.0473015218367	1297.3330966178376	1158.8548669899023	1418.4655959003144	1293.960189454476	1330.9322694105776	1275.061684196814	1074.918920950085
BRDN0000737574	NT	496.7083737338876	474.44206597730323	702.9622836062425	796.6511912409908	353.2828402287606	565.0797065703143	437.98647952882226	480.5805379898369	539.1431587624734	533.231317828729	976.6887323515133
Foxn3_p1_9	Foxn3_p1	1185.4136380841433	754.7941958729824	848.6120229433633	824.4519479147324	1093.2141222634425	722.9047027413201	1143.696598018962	778.4706535477019	1074.1581156967502	664.9094672191975	861.6190828503293
Sub1_p2_12	Sub1_p2	439.39586907228517	431.3109690702757	367.15871791232524	375.9938402596209	545.6257199088636	482.30435892817843	375.7524757351826	361.88994507225004	464.00988548929564	418.5018411320831	343.33789729215073
Rarg_p3_2	Rarg_p3	284.65210648595865	471.56665951683476	399.5253266539076	532.7718778951477	297.3463905258735	397.32166868225227	263.02673301462784	389.81714340579987	209.7126528723863	461.5253948933253	492.08646859855935
Nfyb_p1_12	Nfyb_p1	476.6489971023267	523.3239758052679	378.2847396672442	347.28158336706804	403.3312425945017	547.420965739992	557.7575811694117	319.9991475719253	520.1534303527692	443.27297814613166	297.49714261281724
Tead2_p5_7	Tead2_p5	315.21877563881327	402.55690446559066	452.121065858979	409.7193483556354	244.35396449155942	403.9436964936231	302.95043356149097	351.4172456971689	286.4972068768427	357.22587062364727	422.8575737767088
Ubtf_p2_12	Ubtf_p2	612.2885914681191	832.430170305632	701.950827083068	745.1514288781578	564.2712031431593	785.8139669493434	594.1586022562575	895.9976132013908	681.1533016524357	1059.943915390603	550.0890561520017
Zfp397_p1_11	Zfp397_p1	584.5875475483446	1048.0856548407698	655.4238270170434	682.2579137801849	467.1184220802501	1173.2025939145394	603.5524141496371	1134.5424323004625	598.5892650885041	929.5695100535055	701.6442042755124
Rbpj_p3_7	Rbpj_p3	789.0021475080598	841.0563896870376	684.7560661891024	690.0056656400801	754.6514003775469	881.833370214221	793.7771049905733	892.506713409697	899.9479985468545	873.5085157585536	698.8376274584103
Gm20939_p1_2	Gm20939_p1	1137.653217532808	927.3185835010927	788.9360880760707	677.7004126861289	1142.281183406326	722.9047027413201	1201.2336958659118	798.2524190339664	1035.3530185117024	852.648610904618	754.9691638004514
Tcf25_p1_8	Tcf25_p1	1697.405346394458	1544.093269271587	1330.0653279744013	1510.8116126795678	1427.8514792579074	1611.360100766912	1707.325311621736	1652.3592347350323	2006.3060885035381	1560.5816318850575	1524.9067372921136
2610044O15Rik8_p1_6	2610044O15Rik8_p1	384.94898964376284	510.38464673315957	374.23891357454636	387.38759299476095	455.3423274059581	442.57219205995324	365.1844373551306	621.380162921484	410.34326172274007	595.8110323905357	410.69574090259994
Sp3_p2_5	Sp3_p2	1473.8865782142086	432.74867230050995	952.7920448303316	677.2446625767233	1564.2579092351234	504.3777849660813	1515.9263942941272	486.39870430932643	1912.1830868206562	436.7542578792768	1034.6913199049557
Zfp871_p2_10	Zfp871_p2	372.5312803004157	567.8927759425296	316.58589175360277	359.5868363210193	440.62220906309307	651.1660681181356	347.5710400550439	599.2711309074238	489.6047368241144	490.2077640674868	300.30371942991934
Zfp644_p1_1	Zfp644_p1	309.487525172653	366.6143237097343	387.3878483758142	447.5466074363003	315.9918737601692	431.53547904100174	329.95764275495725	417.74434173934975	341.81511137467686	385.90823979780873	474.3114820902464
Zfp148_p1_11	Zfp148_p1	1197.8313474274903	1341.3771138085574	979.0899144328673	1176.2910323758565	1052.979132126278	1343.1679744063917	989.8729282648717	1410.3235158442671	1068.378633137275	1495.3944292165088	1034.6913199049557
Id2_p1_1	Id2_p1	756.5250615331519	388.1798721632481	610.9197399973676	481.2721155323148	1131.4864299548915	482.30435892817843	787.905972557211	325.8173138914148	880.1326297715109	418.5018411320831	585.6390291686276
Usf2_p2_3	Usf2_p2	1023.9834166206298	1056.7118742221755	904.242131717958	921.0709711087198	1156.0199605263333	764.8442122133356	1143.696598018962	866.906781603943	861.968541727446	915.2283254664247	901.8466838954586
Hif1a_p1_3	Hif1a_p1	482.38024756848694	409.7454206167619	403.57115274660543	314.92332559927036	376.83502957734464	323.37569145527755	455.5998768289089	463.12603903136824	602.7174669167007	355.9221265702763	479.92463572445047
Litaf_p2_3	Litaf_p2	597.9604653027185	688.6598472822069	561.3583703618195	660.381908528716	270.85017750871646	731.7340731564813	550.712222249377	727.2707899361939	581.2508174100785	641.4420742585199	480.8601613301512
Mitf_p2_12	Mitf_p2	138.5052195988725	165.33587147693902	236.6808264228212	258.86606214238145	151.12654832008093	145.68461185015917	130.33914002064148	186.18132222366563	166.77935385914185	132.98189344383948	285.33530973870836
Zfp729a_p1_2	Zfp729a_p1	120.35625978936505	306.23078803989574	251.85267427043797	363.2328371962641	145.2385009829349	201.97184824681156	103.33193082717521	287.4174161827838	91.64608058596409	353.3146384635343	345.2089485035521
2610021A01Rik_p1_5	2610021A01Rik_p1	729.779226024404	519.010866114565	541.1292398983305	500.41362012735004	721.2857988003863	650.0623968162405	885.366770951024	393.3080431974936	676.1994594585999	488.90402001411576	394.7918056056883
Arid3a_p2_6	Arid3a_p2	972.4021624251876	1393.1344300969904	770.7298706589306	965.2787317210632	1298.3144378406953	1388.4184977840926	966.3883985314228	1290.4692896627823	1108.0093706879622	1328.515190385024	938.3321825177852
Tax1bp1_p2_4	Tax1bp1_p2	241.66772798975683	494.5699112005828	370.1930874818486	421.56885120018103	232.57786981726738	370.8335574367688	314.69269842821546	444.50790680900167	227.05110055081192	398.9456803315185	419.11547135390606
BRDN0000737596	NT	598.91567371374515	181.1506070095158	344.90667440248734	352.29483457052964	579.972662708882	167.75803788806206	430.94112060878757	181.52678916807398	535.8405972999161	143.4118458708073	362.98393501186507
Zfp512b_p1_9	Zfp512b_p1	620.8854671673595	143.77032302342522	227.57771771425118	180.93279343402364	694.7895857832292	207.49020475628728	636.4307557764655	188.50858875146145	551.5277642470631	130.37440533709756	175.87881387172845
Srebf1_p2_9	Srebf1_p2	439.39586907228517	657.0303762170533	510.78554420309706	481.72786564172037	624.1330177374771	613.6412438537008	441.50915898883954	627.1983292409735	445.8457974452307	748.3490866349399	529.5074928265867
Nexmif_p1_8	Nexmif_p1	783.2708970418996	562.1419630215927	603.8395443351465	566.4973859911622	915.5913609262045	707.4533045147881	735.065780656951	657.4527941023192	849.5839362428562	572.3436394298582	476.18253330164777
Tmf1_p1_2	Tmf1_p1	1007.7448736331758	1016.4561837756164	806.1308489700364	701.3994183752201	1305.183826400699	825.5461338175686	1029.7966288117348	1105.4516007030145	1075.8093964280288	1046.9064748568933	594.0587596199339
Csde1_p1_12	Csde1_p1	582.6771307262911	181.1506070095158	492.579326785957	406.5290975897962	395.4805128116403	101.53775977435336	495.52357737577205	198.98128812654264	558.958527537817	182.52416747193655	424.7286249881102
Baz2b_p1_11	Baz2b_p1	349.6062784357747	332.1094461841123	378.2847396672442	289.40131947255674	263.98078894871276	239.49667251124652	345.22258708169903	245.52661868245903	350.8971553967093	328.5435014494858	355.4997301662596
Cpeb1_p1_5	Cpeb1_p1	597.9604653027185	491.69450474011427	558.3240007922963	585.1831404767919	651.6105719774918	481.2006876262833	616.468905503034	473.5987384064494	620.0559145951264	473.2590913736641	554.7666841805052
Smarce1_p1_3	Smarce1_p1	591.2740064255315	681.4713311310355	551.2438051300751	519.0993746129797	479.8758579773998	758.2221844019647	672.8317768633113	571.3439325738739	684.455863114993	581.4698478034551	535.1206464607908
