sgRNA	Gene	reporter	replicate	lfc	noRE	norm_lfc	zfc	pval	fdr
Cdx4_p1_6	Cdx4_p1	RE57L	R1	-0.7560789818852668	-0.19752291322778381	-0.558556068657483	0.2180235823420581	0.00935732832293075	0.8515168773866982
Cdx4_p1_6	Cdx4_p1	RE57R	R1	0.562002273781107	-0.19752291322778381	0.7595251870088908	-1.5895796642625406	0.08616887197577117	1
Cdx4_p1_6	Cdx4_p1	RE57M	R2	0.4529253161995337	-0.19752291322778381	0.6504482294273175	-1.0738394532945807	0.0017811828931649056	0.1531817288121819
Cdx4_p1_6	Cdx4_p1	RE97	R2	-0.3769445520677955	-0.19752291322778381	-0.17942163884001167	0.0719153900212906	0.0010640459539437137	0.10534054944042766
Cdx4_p1_6	Cdx4_p1	RE93	R2	0.37335568949785813	-0.19752291322778381	0.570878602725642	-1.1557430658670973	0.03262206116598739	1
Cdx4_p1_6	Cdx4_p1	RE95	R2	0.8013547976514372	-0.19752291322778381	0.9988777108792211	-2.216918937328076	0.0834834992578295	1
Cdx4_p1_6	Cdx4_p1	RE96	R2	-0.018028968903137727	-0.19752291322778381	0.17949394432464608	-0.5327350711589035	0.014571014660757088	1
Cdx4_p1_6	Cdx4_p1	RE58	R2	-0.5078297533662972	-0.19752291322778381	-0.3103068401385134	0.39640279396178757	0.21212957628563142	1
Cdx4_p1_6	Cdx4_p1	RE61	R2	1.4548012791356746	-0.19752291322778381	1.6523241923634584	-2.6394120910494006	5.558065957099413e-4	0.05335743318815436
Cdx4_p1_6	Cdx4_p1	RE85	R2	-0.3049167539624811	-0.19752291322778381	-0.10739384073469727	-0.16753374731485857	2.692491003273103e-4	0.02450166812978524
Cdx4_p1_6	Cdx4_p1	RE127	R2	0.006153673796724447	-0.19752291322778381	0.20367658702450825	-0.7582721228923877	0.034011275387503835	1
Cdx4_p1_6	Cdx4_p1	RE57L	R2	0.07364561418134086	-0.19752291322778381	0.27116852740912467	-0.4336522322399383	0.00935732832293075	0.8515168773866982
Cdx4_p1_6	Cdx4_p1	RE57R	R2	1.2157326066228769	-0.19752291322778381	1.4132555198506607	-2.5349051236082683	0.08616887197577117	1
Cdx4_p1_6	Cdx4_p1	RE57M	R3	-0.868444110240194	-0.19752291322778381	-0.6709211970124102	0.6140163787774007	0.0017811828931649056	0.1531817288121819
Cdx4_p1_6	Cdx4_p1	RE97	R3	-0.17811545902185735	-0.19752291322778381	0.01940745420592646	-0.1594242607858378	0.0010640459539437137	0.10534054944042766
Cdx4_p1_6	Cdx4_p1	RE93	R3	-0.09188553722186386	-0.19752291322778381	0.10563737600591995	-0.3079054468865229	0.03262206116598739	1
Cdx4_p1_6	Cdx4_p1	RE95	R3	-0.24289989970399087	-0.19752291322778381	-0.045376986476207054	0.16888805900040013	0.0834834992578295	1
Cdx4_p1_6	Cdx4_p1	RE96	R3	0.022590255073878122	-0.19752291322778381	0.22011316830166194	-0.5509228733501461	0.014571014660757088	1
Cdx4_p1_6	Cdx4_p1	RE58	R3	-0.9501203396752174	-0.19752291322778381	-0.7525974264474335	0.6018510280693297	0.21212957628563142	1
Cdx4_p1_6	Cdx4_p1	RE61	R3	0.4952458812282441	-0.19752291322778381	0.6927687944560279	-1.5294857973021754	5.558065957099413e-4	0.05335743318815436
Cdx4_p1_6	Cdx4_p1	RE85	R3	0.5414901141219582	-0.19752291322778381	0.7390130273497421	-1.227590721278802	2.692491003273103e-4	0.02450166812978524
Cdx4_p1_6	Cdx4_p1	RE127	R3	0.07105286884510857	-0.19752291322778381	0.2685757820728924	-0.4089851846979295	0.034011275387503835	1
Cdx4_p1_6	Cdx4_p1	RE57L	R3	-0.020359810439491498	-0.19752291322778381	0.1771631027882923	-0.21059505834090197	0.00935732832293075	0.8515168773866982
Cdx4_p1_6	Cdx4_p1	RE57R	R3	-0.23737145933992515	-0.19752291322778381	-0.039848546112141336	-0.054116992638745046	0.08616887197577117	1
Trp53_p1_2	Trp53_p1	RE57M	R1	1.2661567227377664	0.6275486796446971	0.6386080430930693	-1.046936882134106	0.2484905979849003	1
Trp53_p1_2	Trp53_p1	RE97	R1	0.7950899806466128	0.6275486796446971	0.16754130100191578	-0.4997094275279898	0.8240627906999882	1
Trp53_p1_2	Trp53_p1	RE93	R1	-0.10106496001802742	0.6275486796446971	-0.7286136396627245	1.3964910152382404	7.804343021022755e-10	8.506733892914803e-8
Trp53_p1_2	Trp53_p1	RE95	R1	0.2608179991880926	0.6275486796446971	-0.36673068045660445	0.6779130061969348	4.998981584350505e-4	0.0514895103188102
Trp53_p1_2	Trp53_p1	RE96	R1	0.21509256390004589	0.6275486796446971	-0.4124561157446512	0.43633900782659957	0.9368116170782224	1
Trp53_p1_2	Trp53_p1	RE58	R1	0.35132300788065446	0.6275486796446971	-0.2762256717640426	0.07986278665097117	0.07270209974640325	1
Trp53_p1_2	Trp53_p1	RE61	R1	-0.3377140083821556	0.6275486796446971	-0.9652626880268527	1.1922648471494723	0.009204416202476046	0.7547621286030358
Trp53_p1_2	Trp53_p1	RE85	R1	0.8470243248218339	0.6275486796446971	0.2194756451771368	-0.5720700306111427	0.14981182853267994	1
Trp53_p1_2	Trp53_p1	RE127	R1	0.9527256041473171	0.6275486796446971	0.32517692450262004	-0.6354788380046595	0.10938154635019645	1
Trp53_p1_2	Trp53_p1	RE57L	R1	0.5130779951034703	0.6275486796446971	-0.11447068454122677	-0.25258102521532866	0.1813008995124964	1
Trp53_p1_2	Trp53_p1	RE57R	R1	0.19605953095646012	0.6275486796446971	-0.43148914868823696	0.471713481525486	0.003896289958744858	0.3974215757919755
Trp53_p1_2	Trp53_p1	RE57M	R2	0.7312835013211425	0.6275486796446971	0.10373482167644543	-0.2942099406935073	0.2484905979849003	1
Trp53_p1_2	Trp53_p1	RE97	R2	0.2757387241684629	0.6275486796446971	-0.35180995547623417	0.3335027202463836	0.8240627906999882	1
Trp53_p1_2	Trp53_p1	RE93	R2	-0.21193922730315468	0.6275486796446971	-0.8394879069478518	1.5157089770390566	7.804343021022755e-10	8.506733892914803e-8
Trp53_p1_2	Trp53_p1	RE95	R2	0.6107726246705594	0.6275486796446971	-0.0167760549741377	-0.28001084403315374	4.998981584350505e-4	0.0514895103188102
Trp53_p1_2	Trp53_p1	RE96	R2	1.3378315938348062	0.6275486796446971	0.7102829141901091	-1.5395736102063193	0.9368116170782224	1
Trp53_p1_2	Trp53_p1	RE58	R2	0.7441925872723709	0.6275486796446971	0.11664390762767385	-0.20997607967996748	0.07270209974640325	1
Trp53_p1_2	Trp53_p1	RE61	R2	0.06272175478328375	0.6275486796446971	-0.5648269248614133	0.8036164150360197	0.009204416202476046	0.7547621286030358
Trp53_p1_2	Trp53_p1	RE85	R2	0.7739634244475389	0.6275486796446971	0.14641474480284178	-0.4817298930274291	0.14981182853267994	1
Trp53_p1_2	Trp53_p1	RE127	R2	0.016975632544420954	0.6275486796446971	-0.6105730471002762	0.875602450283603	0.10938154635019645	1
Trp53_p1_2	Trp53_p1	RE57L	R2	0.2607176350834335	0.6275486796446971	-0.3668310445612636	0.216904892005309	0.1813008995124964	1
Trp53_p1_2	Trp53_p1	RE57R	R2	0.14815969523964534	0.6275486796446971	-0.47938898440505173	0.7839191974484674	0.003896289958744858	0.3974215757919755
Trp53_p1_2	Trp53_p1	RE57M	R3	0.26237794316954194	0.6275486796446971	-0.36517073647515513	0.2529528061526756	0.2484905979849003	1
Trp53_p1_2	Trp53_p1	RE97	R3	0.9094789866515913	0.6275486796446971	0.28193030700689425	-0.6243508689795974	0.8240627906999882	1
Trp53_p1_2	Trp53_p1	RE93	R3	-0.8426323109982162	0.6275486796446971	-1.4701809906429133	2.761222878010109	7.804343021022755e-10	8.506733892914803e-8
Trp53_p1_2	Trp53_p1	RE95	R3	0.96592222882538	0.6275486796446971	0.33837354918068296	-0.5776076423798008	4.998981584350505e-4	0.0514895103188102
Trp53_p1_2	Trp53_p1	RE96	R3	0.7352278631595284	0.6275486796446971	0.1076791835148313	-0.3881366032173335	0.9368116170782224	1
Trp53_p1_2	Trp53_p1	RE58	R3	0.4887138638411868	0.6275486796446971	-0.13883481580351026	-0.09595755063263733	0.07270209974640325	1
Trp53_p1_2	Trp53_p1	RE61	R3	0.2092846604921938	0.6275486796446971	-0.4182640191525033	0.6326682998166567	0.009204416202476046	0.7547621286030358
Trp53_p1_2	Trp53_p1	RE85	R3	0.382634875557928	0.6275486796446971	-0.24491380408676905	0.08649387720056752	0.14981182853267994	1
Trp53_p1_2	Trp53_p1	RE127	R3	0.7348065383762672	0.6275486796446971	0.10725785873157012	-0.07270071461775508	0.10938154635019645	1
Trp53_p1_2	Trp53_p1	RE57L	R3	1.2421603216865509	0.6275486796446971	0.6146116420418538	-0.5845739967435559	0.1813008995124964	1
Trp53_p1_2	Trp53_p1	RE57R	R3	0.2504661869765276	0.6275486796446971	-0.37708249266816946	0.38869385643073806	0.003896289958744858	0.3974215757919755
Arid4a_p1_11	Arid4a_p1	RE57M	R1	-0.3780025703277433	-0.3814416585386323	0.0034390882108890075	-0.17270564243262856	0.7543120821756379	1
Arid4a_p1_11	Arid4a_p1	RE97	R1	-0.7718035764898806	-0.3814416585386323	-0.3903619179512483	0.5364012590568502	1.515124940390098e-4	0.01590881187409603
Arid4a_p1_11	Arid4a_p1	RE93	R1	-0.01727831157194765	-0.3814416585386323	0.3641633469666847	-0.6423638125282576	0.016306044463170064	1
Arid4a_p1_11	Arid4a_p1	RE95	R1	0.008463775778109014	-0.3814416585386323	0.38990543431674135	-1.1413306515088413	6.287670322311543e-5	0.006790683948096466
Arid4a_p1_11	Arid4a_p1	RE96	R1	0.11106120424686752	-0.3814416585386323	0.4925028627854998	-0.8687903760686504	0.012775462660831915	1
Arid4a_p1_11	Arid4a_p1	RE58	R1	0.3638640341574245	-0.3814416585386323	0.7453056926960568	-1.3064773180064977	2.459545703182877e-5	0.0026317139024056788
Arid4a_p1_11	Arid4a_p1	RE61	R1	-0.7551721016935592	-0.3814416585386323	-0.3737304431549269	0.17372381885031404	0.6656455277205502	1
Arid4a_p1_11	Arid4a_p1	RE85	R1	-0.9359067192303457	-0.3814416585386323	-0.5544650606917134	0.3677532784934422	5.034582272312783e-4	0.04380086576912121
Arid4a_p1_11	Arid4a_p1	RE127	R1	-0.6331837393742716	-0.3814416585386323	-0.2517420808356393	0.38327928084017027	0.009712798246472953	0.8838646404290388
Arid4a_p1_11	Arid4a_p1	RE57L	R1	-1.009952786263851	-0.3814416585386323	-0.6285111277252188	0.2921561124741627	0.35543419535774823	1
Arid4a_p1_11	Arid4a_p1	RE57R	R1	-0.2908372952654258	-0.3814416585386323	0.09060436327320653	-0.4318757914252928	0.44575719802634894	1
Arid4a_p1_11	Arid4a_p1	RE57M	R2	0.04361133847374588	-0.3814416585386323	0.4250529970123782	-0.7524191758713873	0.7543120821756379	1
Arid4a_p1_11	Arid4a_p1	RE97	R2	1.2713171217326846	-0.3814416585386323	1.6527587802713168	-2.7082914921968415	1.515124940390098e-4	0.01590881187409603
Arid4a_p1_11	Arid4a_p1	RE93	R2	1.063207862353458	-0.3814416585386323	1.4446495208920904	-2.81080016510872	0.016306044463170064	1
Arid4a_p1_11	Arid4a_p1	RE95	R2	0.19021695983319967	-0.3814416585386323	0.571658618371832	-1.402188420189279	6.287670322311543e-5	0.006790683948096466
Arid4a_p1_11	Arid4a_p1	RE96	R2	0.26977311218197536	-0.3814416585386323	0.6512147707206077	-1.427528924556295	0.012775462660831915	1
Arid4a_p1_11	Arid4a_p1	RE58	R2	0.4138797961248299	-0.3814416585386323	0.7953214546634622	-1.1738711628732204	2.459545703182877e-5	0.0026317139024056788
Arid4a_p1_11	Arid4a_p1	RE61	R2	-0.23765516187495556	-0.3814416585386323	0.14378649666367677	-0.29679401308102676	0.6656455277205502	1
Arid4a_p1_11	Arid4a_p1	RE85	R2	-0.7323658050414468	-0.3814416585386323	-0.35092414650281445	0.1339386527400608	5.034582272312783e-4	0.04380086576912121
Arid4a_p1_11	Arid4a_p1	RE127	R2	-0.2427229207066965	-0.3814416585386323	0.13871873783193583	-0.6279276023965029	0.009712798246472953	0.8838646404290388
Arid4a_p1_11	Arid4a_p1	RE57L	R2	0.3676702870242279	-0.3814416585386323	0.7491119455628602	-0.9210028658865533	0.35543419535774823	1
Arid4a_p1_11	Arid4a_p1	RE57R	R2	0.10097312938605173	-0.3814416585386323	0.48241478792468406	-0.9026403991976698	0.44575719802634894	1
Arid4a_p1_11	Arid4a_p1	RE57M	R3	0.8696470130537941	-0.3814416585386323	1.2510886715924263	-1.6557030144788594	0.7543120821756379	1
Arid4a_p1_11	Arid4a_p1	RE97	R3	-0.2676700015368353	-0.3814416585386323	0.11377165700179703	-0.3265427736036691	1.515124940390098e-4	0.01590881187409603
Arid4a_p1_11	Arid4a_p1	RE93	R3	-0.2130259862011766	-0.3814416585386323	0.16841567233745572	-0.43017502537202845	0.016306044463170064	1
Arid4a_p1_11	Arid4a_p1	RE95	R3	-0.26614733411446867	-0.3814416585386323	0.11529432442416365	-0.14365989019513373	6.287670322311543e-5	0.006790683948096466
Arid4a_p1_11	Arid4a_p1	RE96	R3	-0.2181970571519578	-0.3814416585386323	0.16324460138667451	-0.4685863635000266	0.012775462660831915	1
Arid4a_p1_11	Arid4a_p1	RE58	R3	0.698710304307253	-0.3814416585386323	1.0801519628458853	-1.481867048399868	2.459545703182877e-5	0.0026317139024056788
Arid4a_p1_11	Arid4a_p1	RE61	R3	0.29579978960681325	-0.3814416585386323	0.6772414481454456	-1.4992684040518645	0.6656455277205502	1
Arid4a_p1_11	Arid4a_p1	RE85	R3	-1.126942769910206	-0.3814416585386323	-0.7455011113715736	0.7550538246275803	5.034582272312783e-4	0.04380086576912121
Arid4a_p1_11	Arid4a_p1	RE127	R3	-0.29587770347548853	-0.3814416585386323	0.08556395506314379	-0.027477451461364252	0.009712798246472953	0.8838646404290388
Arid4a_p1_11	Arid4a_p1	RE57L	R3	0.6231239061797456	-0.3814416585386323	1.0045655647183778	-0.9179493333656902	0.35543419535774823	1
Arid4a_p1_11	Arid4a_p1	RE57R	R3	-0.9832791361939326	-0.3814416585386323	-0.6018374776553003	0.6838122653309388	0.44575719802634894	1
Zic3_p1_8	Zic3_p1	RE57M	R1	-2.353704628984224	0.08232981621005897	-2.4360344451942826	3.1849269290826814	2.2977866482306156e-12	2.5045874465713707e-10
Zic3_p1_8	Zic3_p1	RE97	R1	-0.28329659765893017	0.08232981621005897	-0.36562641386898914	0.4904636855727238	0.2556085272039726	1
Zic3_p1_8	Zic3_p1	RE93	R1	-0.979007835251247	0.08232981621005897	-1.061337651461306	2.0172727173326233	1.3481746661371683e-5	0.0014290651461053984
Zic3_p1_8	Zic3_p1	RE95	R1	0.26393044949715044	0.08232981621005897	0.18160063328709147	-0.6404859512048217	0.023037564323770725	1
Zic3_p1_8	Zic3_p1	RE96	R1	-1.091176804347325	0.08232981621005897	-1.1735066205573839	1.533923981316442	1.3527378828428592e-5	0.0014203747769850022
Zic3_p1_8	Zic3_p1	RE58	R1	-1.0213374602139438	0.08232981621005897	-1.1036672764240028	1.2027998992167783	1.1600473116533139e-5	0.001252851096585579
Zic3_p1_8	Zic3_p1	RE61	R1	-1.3923658575163245	0.08232981621005897	-1.4746956737263834	2.0694417070791524	2.080089827367925e-5	0.0022048952170100004
Zic3_p1_8	Zic3_p1	RE85	R1	-1.3276510212955082	0.08232981621005897	-1.4099808375055671	1.4066360536974443	2.7342746225104054e-7	2.8436456074108218e-5
Zic3_p1_8	Zic3_p1	RE127	R1	-0.7503298052111932	0.08232981621005897	-0.8326596214212522	1.4090982526106894	0.607197734277193	1
Zic3_p1_8	Zic3_p1	RE57L	R1	-3.920790318593178	0.08232981621005897	-4.003120134803237	3.868284947688938	3.2840396484788826e-10	3.579603216841982e-8
Zic3_p1_8	Zic3_p1	RE57R	R1	-0.360423267124788	0.08232981621005897	-0.442753083334847	0.49120801705353345	0.1401736369306493	1
Zic3_p1_8	Zic3_p1	RE57M	R2	-2.184253030946176	0.08232981621005897	-2.2665828471562346	3.0859332616912845	2.2977866482306156e-12	2.5045874465713707e-10
Zic3_p1_8	Zic3_p1	RE97	R2	0.6059985475947227	0.08232981621005897	0.5236687313846637	-0.9949755480818753	0.2556085272039726	1
Zic3_p1_8	Zic3_p1	RE93	R2	0.13259020720278963	0.08232981621005897	0.050260390992730664	-0.16961174768228554	1.3481746661371683e-5	0.0014290651461053984
Zic3_p1_8	Zic3_p1	RE95	R2	-0.6542875352473182	0.08232981621005897	-0.7366173514573772	1.0927664546113551	0.023037564323770725	1
Zic3_p1_8	Zic3_p1	RE96	R2	-0.9241762601175361	0.08232981621005897	-1.006506076327595	1.7169547225200676	1.3527378828428592e-5	0.0014203747769850022
Zic3_p1_8	Zic3_p1	RE58	R2	-0.14826198316622963	0.08232981621005897	-0.2305917993762886	0.28318712006355207	1.1600473116533139e-5	0.001252851096585579
Zic3_p1_8	Zic3_p1	RE61	R2	0.2246960784274154	0.08232981621005897	0.14236626221735643	-0.2945885216979559	2.080089827367925e-5	0.0022048952170100004
Zic3_p1_8	Zic3_p1	RE85	R2	-0.471859798971994	0.08232981621005897	-0.5541896151820529	0.3855661801549286	2.7342746225104054e-7	2.8436456074108218e-5
Zic3_p1_8	Zic3_p1	RE127	R2	0.11233742881807962	0.08232981621005897	0.03000761260802065	-0.4097876906535574	0.607197734277193	1
Zic3_p1_8	Zic3_p1	RE57L	R2	-0.8907914415061343	0.08232981621005897	-0.9731212577161933	0.835128531732791	3.2840396484788826e-10	3.579603216841982e-8
Zic3_p1_8	Zic3_p1	RE57R	R2	0.47456014453372464	0.08232981621005897	0.39223032832366567	-0.7444985097766972	0.1401736369306493	1
Zic3_p1_8	Zic3_p1	RE57M	R3	-1.2927471335247869	0.08232981621005897	-1.3750769497348458	1.4455604795302295	2.2977866482306156e-12	2.5045874465713707e-10
Zic3_p1_8	Zic3_p1	RE97	R3	0.2357343939739879	0.08232981621005897	0.15340457776392893	-0.39673247033350023	0.2556085272039726	1
Zic3_p1_8	Zic3_p1	RE93	R3	-0.8072125152980092	0.08232981621005897	-0.8895423315080682	1.630347268868361	1.3481746661371683e-5	0.0014290651461053984
Zic3_p1_8	Zic3_p1	RE95	R3	-0.7704825339322525	0.08232981621005897	-0.8528123501423115	1.7395621613501104	0.023037564323770725	1
Zic3_p1_8	Zic3_p1	RE96	R3	-0.8401353871284419	0.08232981621005897	-0.9224652033385009	1.1033462678384742	1.3527378828428592e-5	0.0014203747769850022
Zic3_p1_8	Zic3_p1	RE58	R3	-1.3347079507293798	0.08232981621005897	-1.4170377669394387	1.3572769233426518	1.1600473116533139e-5	0.001252851096585579
Zic3_p1_8	Zic3_p1	RE61	R3	-0.3632463824460585	0.08232981621005897	-0.4455761986561175	0.6858198720219684	2.080089827367925e-5	0.0022048952170100004
Zic3_p1_8	Zic3_p1	RE85	R3	-1.5192904462562629	0.08232981621005897	-1.6016202624663218	1.8984447303053402	2.7342746225104054e-7	2.8436456074108218e-5
Zic3_p1_8	Zic3_p1	RE127	R3	-0.3478989163130511	0.08232981621005897	-0.43022873252311006	1.047747588779044	0.607197734277193	1
Zic3_p1_8	Zic3_p1	RE57L	R3	-1.9885847156247838	0.08232981621005897	-2.070914531834843	1.7113080040803186	3.2840396484788826e-10	3.579603216841982e-8
Zic3_p1_8	Zic3_p1	RE57R	R3	-1.119046493305976	0.08232981621005897	-1.201376309516035	1.471047067454487	0.1401736369306493	1
Zfp292_p1_10	Zfp292_p1	RE57M	R1	0.7329495605325336	0.16969643324519745	0.5632531272873361	-0.9432201923367175	8.575267428781549e-4	0.07631988011615579
Zfp292_p1_10	Zfp292_p1	RE97	R1	0.5024394337539957	0.16969643324519745	0.33274300050879824	-0.8065139780058171	0.11296999655351438	1
Zfp292_p1_10	Zfp292_p1	RE93	R1	-0.10413165026298447	0.16969643324519745	-0.27382808350818194	0.5479722981446729	0.08962299590771865	1
Zfp292_p1_10	Zfp292_p1	RE95	R1	-0.13848417398177928	0.16969643324519745	-0.3081806072269767	0.5371361554737617	0.00454305428116934	0.43613321099225666
Zfp292_p1_10	Zfp292_p1	RE96	R1	0.07713463164975878	0.16969643324519745	-0.09256180159543867	-0.025011704241334354	0.035199177526420926	1
Zfp292_p1_10	Zfp292_p1	RE58	R1	0.27951643656327196	0.16969643324519745	0.10982000331807451	-0.4440473155892717	0.6532753609883777	1
Zfp292_p1_10	Zfp292_p1	RE61	R1	-0.8156348869131692	0.16969643324519745	-0.9853313201583667	1.226820402463647	0.13747561512711612	1
Zfp292_p1_10	Zfp292_p1	RE85	R1	-0.9881325985690731	0.16969643324519745	-1.1578290318142705	1.1004392835515304	0.0061230584544624544	0.48984467635699636
Zfp292_p1_10	Zfp292_p1	RE127	R1	-0.39197246883116144	0.16969643324519745	-0.5616689020763589	0.9305666166103416	0.1328805216170682	1
Zfp292_p1_10	Zfp292_p1	RE57L	R1	-1.8101249219157145	0.16969643324519745	-1.979821355160912	1.7241618528481308	2.0537916430457589e-4	0.02094867475906674
Zfp292_p1_10	Zfp292_p1	RE57R	R1	-1.3117914512952065	0.16969643324519745	-1.481487884540404	2.2889503798801294	0.36680807047390795	1
Zfp292_p1_10	Zfp292_p1	RE57M	R2	-0.26613758580112	0.16969643324519745	-0.43583401904631747	0.47523120770997795	8.575267428781549e-4	0.07631988011615579
Zfp292_p1_10	Zfp292_p1	RE97	R2	-0.7018830468483911	0.16969643324519745	-0.8715794800935885	1.1222169726393458	0.11296999655351438	1
Zfp292_p1_10	Zfp292_p1	RE93	R2	0.17503623447202446	0.16969643324519745	0.005339801226827007	-0.08452521132766529	0.08962299590771865	1
Zfp292_p1_10	Zfp292_p1	RE95	R2	0.02763242398709673	0.16969643324519745	-0.14206400925810073	-0.04107976259214877	0.00454305428116934	0.43613321099225666
Zfp292_p1_10	Zfp292_p1	RE96	R2	-1.1255371831469443	0.16969643324519745	-1.2952336163921419	2.264633802390596	0.035199177526420926	1
Zfp292_p1_10	Zfp292_p1	RE58	R2	-0.12234891782332225	0.16969643324519745	-0.2920453510685197	0.37046682539581105	0.6532753609883777	1
Zfp292_p1_10	Zfp292_p1	RE61	R2	0.6262345982309885	0.16969643324519745	0.45653816498579103	-0.782468129289497	0.13747561512711612	1
Zfp292_p1_10	Zfp292_p1	RE85	R2	-1.0569778319716847	0.16969643324519745	-1.2266742652168823	1.218052144506042	0.0061230584544624544	0.48984467635699636
Zfp292_p1_10	Zfp292_p1	RE127	R2	-1.1761192324204326	0.16969643324519745	-1.3458156656656302	2.350941424037647	0.1328805216170682	1
Zfp292_p1_10	Zfp292_p1	RE57L	R2	-0.5681540995984654	0.16969643324519745	-0.7378505328436629	0.5952270444645957	2.0537916430457589e-4	0.02094867475906674
Zfp292_p1_10	Zfp292_p1	RE57R	R2	-0.5900931533846077	0.16969643324519745	-0.7597895866298051	1.275612347540818	0.36680807047390795	1
Zfp292_p1_10	Zfp292_p1	RE57M	R3	-0.761479268094069	0.16969643324519745	-0.9311757013392664	0.9213533520686701	8.575267428781549e-4	0.07631988011615579
Zfp292_p1_10	Zfp292_p1	RE97	R3	0.15131685155354413	0.16969643324519745	-0.018379581691653324	-0.09250361655957316	0.11296999655351438	1
Zfp292_p1_10	Zfp292_p1	RE93	R3	0.5611590830608256	0.16969643324519745	0.39146264981562817	-0.864590444591084	0.08962299590771865	1
Zfp292_p1_10	Zfp292_p1	RE95	R3	-0.024750493513571347	0.16969643324519745	-0.1944469267587688	0.4588682916936274	0.00454305428116934	0.43613321099225666
Zfp292_p1_10	Zfp292_p1	RE96	R3	0.15187992017090954	0.16969643324519745	-0.017816513074287915	-0.20643908174111622	0.035199177526420926	1
Zfp292_p1_10	Zfp292_p1	RE58	R3	0.9843369284420639	0.16969643324519745	0.8146404951968664	-1.1799976013919207	0.6532753609883777	1
Zfp292_p1_10	Zfp292_p1	RE61	R3	0.7353003438297548	0.16969643324519745	0.5656039105845574	-1.282013291265807	0.13747561512711612	1
Zfp292_p1_10	Zfp292_p1	RE85	R3	-0.7557006055508311	0.16969643324519745	-0.9253970387960285	0.9953140350463796	0.0061230584544624544	0.48984467635699636
Zfp292_p1_10	Zfp292_p1	RE127	R3	-0.3560324779195555	0.16969643324519745	-0.525728911164753	1.2468279284082389	0.1328805216170682	1
Zfp292_p1_10	Zfp292_p1	RE57L	R3	-2.198709697932092	0.16969643324519745	-2.3684061311772897	1.9656364165048668	2.0537916430457589e-4	0.02094867475906674
Zfp292_p1_10	Zfp292_p1	RE57R	R3	1.109175961764394	0.16969643324519745	0.9394795285191965	-1.3400406093854267	0.36680807047390795	1
Zfp958_p1_10	Zfp958_p1	RE57M	R1	0.7312280459327345	0.1325433916908909	0.5986846542418436	-0.991987292012899	0.1598943923651276	1
Zfp958_p1_10	Zfp958_p1	RE97	R1	-0.21588492339827883	0.1325433916908909	-0.3484283150891697	0.4585242141207612	0.35111943547790514	1
Zfp958_p1_10	Zfp958_p1	RE93	R1	0.9195382642379699	0.1325433916908909	0.786994872547079	-1.4312641168076519	0.4228171026212951	1
Zfp958_p1_10	Zfp958_p1	RE95	R1	0.26852635886466647	0.1325433916908909	0.13598296717377556	-0.5308035713453173	0.9322610773855893	1
Zfp958_p1_10	Zfp958_p1	RE96	R1	0.29254609107059476	0.1325433916908909	0.16000269937970385	-0.389259542399577	0.6817781540799686	1
Zfp958_p1_10	Zfp958_p1	RE58	R1	0.8177910976758256	0.1325433916908909	0.6852477059849347	-1.2249714548687378	0.3392664520072467	1
Zfp958_p1_10	Zfp958_p1	RE61	R1	0.1406386911943606	0.1325433916908909	0.008095299503469683	-0.48373008654511523	0.49345333122766943	1
Zfp958_p1_10	Zfp958_p1	RE85	R1	-1.2536601884734897	0.1325433916908909	-1.3862035801643806	1.377762497226812	0.6161645519056058	1
Zfp958_p1_10	Zfp958_p1	RE127	R1	0.7674982428212456	0.1325433916908909	0.6349548511303547	-1.1825032467531398	0.138918863298736	1
Zfp958_p1_10	Zfp958_p1	RE57L	R1	0.21814813627438998	0.1325433916908909	0.08560474458349907	-0.4646042580728828	0.7801226377545313	1
Zfp958_p1_10	Zfp958_p1	RE57R	R1	0.20560325084754524	0.1325433916908909	0.07305985915665433	-0.4015114498739117	0.011977477604459299	1
Zfp958_p1_10	Zfp958_p1	RE57M	R2	0.11468299042615929	0.1325433916908909	-0.017860401264731623	-0.12081155124071535	0.1598943923651276	1
Zfp958_p1_10	Zfp958_p1	RE97	R2	1.1777503064694534	0.1325433916908909	1.0452069147785625	-1.7863736176642109	0.35111943547790514	1
Zfp958_p1_10	Zfp958_p1	RE93	R2	0.44580331977988386	0.1325433916908909	0.31325992808899294	-0.6677734991420784	0.4228171026212951	1
Zfp958_p1_10	Zfp958_p1	RE95	R2	0.4156567301817953	0.1325433916908909	0.28311333849090436	-0.8519165591738885	0.9322610773855893	1
Zfp958_p1_10	Zfp958_p1	RE96	R2	0.7196866769847107	0.1325433916908909	0.5871432852938198	-1.3059935414867185	0.6817781540799686	1
Zfp958_p1_10	Zfp958_p1	RE58	R2	0.6853070513537339	0.1325433916908909	0.552763659662843	-0.8293772761777689	0.3392664520072467	1
Zfp958_p1_10	Zfp958_p1	RE61	R2	-0.3244766808195226	0.1325433916908909	-0.4570200725104135	0.6362024472139123	0.49345333122766943	1
Zfp958_p1_10	Zfp958_p1	RE85	R2	0.04557362467418447	0.1325433916908909	-0.08696976701670645	-0.1928172310407982	0.6161645519056058	1
Zfp958_p1_10	Zfp958_p1	RE127	R2	-0.10688003179809005	0.1325433916908909	-0.23942342348898096	0.13085304242645263	0.138918863298736	1
Zfp958_p1_10	Zfp958_p1	RE57L	R2	0.05883513595052758	0.1325433916908909	-0.07370825574036333	-0.08198734385801303	0.7801226377545313	1
