sgRNA	Gene	replicate	reporter	H	L	lfc
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE95	592.9764089240518	664.1010525284288	-0.1634254699456445
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE96	700.6870636513046	546.3453048569091	0.35895138312878716
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE58	499.1255735009971	656.6460581651418	-0.39570618811471137
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE61	472.23196654827404	534.8078025716217	-0.17952123476876672
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE85	437.9291089637845	816.3419660474286	-0.8984610055305875
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE127	649.5701087304694	539.6104735935043	0.26756236915075016
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE57L	667.1998501005824	438.4817633678686	0.605590844291546
Nfe2l2_p1_1	Nfe2l2_p1	R3	RE57R	496.78952606920103	494.95864531192507	0.005326659325926161
Zfp296_p1_8	Zfp296_p1	R1	noRE	1081.7323599253002	456.393449275144	1.2449753314355128
Zfp296_p1_8	Zfp296_p1	R1	RE57M	1048.8185402945658	624.5118313280277	0.74795493930629
Zfp296_p1_8	Zfp296_p1	R1	RE97	1650.0639144091858	477.0937937804148	1.790155587532007
Zfp296_p1_8	Zfp296_p1	R1	RE93	1007.4714368934596	338.62341449921246	1.5729570143165021
Zfp296_p1_8	Zfp296_p1	R1	RE95	702.6382130222112	527.011575559099	0.4149405470717014
Zfp296_p1_8	Zfp296_p1	R1	RE96	1187.3196344373891	527.6727126186056	1.1699778959148894
Zfp296_p1_8	Zfp296_p1	R1	RE58	1251.488595812688	567.074897873658	1.1420200310266457
Zfp296_p1_8	Zfp296_p1	R1	RE61	1357.9569415085418	216.83506211465948	2.6467118625180035
Zfp296_p1_8	Zfp296_p1	R1	RE85	1930.281412854998	121.11366832045549	3.994265955880829
Zfp296_p1_8	Zfp296_p1	R1	RE127	708.2018762241206	330.99369433216646	1.0973337178898743
Zfp296_p1_8	Zfp296_p1	R1	RE57L	947.656102114514	572.2137996082214	0.7277993310625792
Zfp296_p1_8	Zfp296_p1	R1	RE57R	1212.1065970741622	835.9558829064878	0.5360125126339056
Zfp296_p1_8	Zfp296_p1	R2	noRE	1072.3381472918566	386.02532249478713	1.4739685993005307
Zfp296_p1_8	Zfp296_p1	R2	RE57M	1155.9666797426576	607.2001685126257	0.9288444378757333
Zfp296_p1_8	Zfp296_p1	R2	RE97	1404.1905891568383	380.9392130846688	1.882078458207937
Zfp296_p1_8	Zfp296_p1	R2	RE93	773.8966949537778	556.3594596520041	0.47611641087995804
Zfp296_p1_8	Zfp296_p1	R2	RE95	1227.2703332721985	419.86937110345536	1.547418009920664
Zfp296_p1_8	Zfp296_p1	R2	RE96	902.5562702866918	492.95331768801617	0.87255256775496
Zfp296_p1_8	Zfp296_p1	R2	RE58	843.3841696993813	735.9160899057093	0.1966461667815328
Zfp296_p1_8	Zfp296_p1	R2	RE61	1212.7843461141588	254.3672164953095	2.253293567632148
Zfp296_p1_8	Zfp296_p1	R2	RE85	2264.272349968486	123.31069285885104	4.198567064350865
Zfp296_p1_8	Zfp296_p1	R2	RE127	1290.8048998758848	606.2474272297221	1.0902797142683582
Zfp296_p1_8	Zfp296_p1	R2	RE57L	1430.8568224293715	1335.207242503782	0.09981490946813013
Zfp296_p1_8	Zfp296_p1	R2	RE57R	1068.0793298173248	640.5234156502274	0.7376865712555674
Zfp296_p1_8	Zfp296_p1	R3	noRE	680.4786547552739	582.0816582880157	0.22532476595073014
Zfp296_p1_8	Zfp296_p1	R3	RE57M	864.1879516359257	440.03229263999305	0.9737196229771148
Zfp296_p1_8	Zfp296_p1	R3	RE97	1739.6143580049222	197.87679392792282	3.13602857274278
Zfp296_p1_8	Zfp296_p1	R3	RE93	782.9476391341283	556.3409090132986	0.4929391287990773
Zfp296_p1_8	Zfp296_p1	R3	RE95	818.6452979302104	430.69315122136595	0.9265622411478741
Zfp296_p1_8	Zfp296_p1	R3	RE96	749.3458875159785	489.5253931517906	0.6142378830535276
Zfp296_p1_8	Zfp296_p1	R3	RE58	1345.0240397532566	627.7295345028236	1.0994047079715914
Zfp296_p1_8	Zfp296_p1	R3	RE61	1546.6420838595016	303.9511315298852	2.3471899434577144
Zfp296_p1_8	Zfp296_p1	R3	RE85	1496.7197394964785	222.76450259938306	2.748157716080565
Zfp296_p1_8	Zfp296_p1	R3	RE127	1156.576144138332	415.8988718043449	1.4755333591671678
Zfp296_p1_8	Zfp296_p1	R3	RE57L	777.3654067450972	361.21085122192255	1.10573029312708
Zfp296_p1_8	Zfp296_p1	R3	RE57R	1079.7343736952073	757.396951415809	0.5115492316788887
Ssrp1_p1_7	Ssrp1_p1	R1	noRE	386.1373740492844	259.38908268155666	0.5739781827644809
Ssrp1_p1_7	Ssrp1_p1	R1	RE57M	219.81226892401077	152.46298229604432	0.527783920217298
Ssrp1_p1_7	Ssrp1_p1	R1	RE97	507.95710304523794	251.68426222618982	1.0130627399073167
Ssrp1_p1_7	Ssrp1_p1	R1	RE93	408.90842868472294	198.1199678861064	1.0453659724571613
Ssrp1_p1_7	Ssrp1_p1	R1	RE95	290.78647965313974	313.7851139193037	-0.10981308410997052
Ssrp1_p1_7	Ssrp1_p1	R1	RE96	167.38528680978231	434.89509281753215	-1.377441695256461
Ssrp1_p1_7	Ssrp1_p1	R1	RE58	225.85787453050528	139.92757220259094	0.6906957215521625
Ssrp1_p1_7	Ssrp1_p1	R1	RE61	353.10511380135216	201.28513734149664	0.810826250007636
Ssrp1_p1_7	Ssrp1_p1	R1	RE85	345.3394090185895	154.08350025213502	1.1642507453578574
Ssrp1_p1_7	Ssrp1_p1	R1	RE127	531.5338055893778	236.4240673801189	1.168750666090608
Ssrp1_p1_7	Ssrp1_p1	R1	RE57L	102.97776075247127	123.91004419740075	-0.2669366686259516
Ssrp1_p1_7	Ssrp1_p1	R1	RE57R	103.31885754686205	171.97819860430394	-0.7350663497928998
Ssrp1_p1_7	Ssrp1_p1	R2	noRE	262.8279772774158	243.31293054216883	0.11130145971548928
Ssrp1_p1_7	Ssrp1_p1	R2	RE57M	262.71969994151306	212.8690245935067	0.30354549220387556
Ssrp1_p1_7	Ssrp1_p1	R2	RE97	612.9332246223851	236.71940656436337	1.3725145179083735
Ssrp1_p1_7	Ssrp1_p1	R2	RE93	166.50504649005524	166.7519949097043	-0.0021379890081166726
Ssrp1_p1_7	Ssrp1_p1	R2	RE95	310.83702764099354	78.697560505014	1.9816306535452066
Ssrp1_p1_7	Ssrp1_p1	R2	RE96	228.81708260789367	180.54668837133102	0.34180594788867263
Ssrp1_p1_7	Ssrp1_p1	R2	RE58	208.19389094780325	90.8538382599641	1.1962188762512447
Ssrp1_p1_7	Ssrp1_p1	R2	RE61	463.74862561256435	200.27763597619196	1.2113007507803055
Ssrp1_p1_7	Ssrp1_p1	R2	RE85	230.71188427626495	109.35099178049055	1.077056620318235
Ssrp1_p1_7	Ssrp1_p1	R2	RE127	306.2082983312128	148.97547699843	1.0393887902420151
Ssrp1_p1_7	Ssrp1_p1	R2	RE57L	368.8672720939596	152.25168856757304	1.276587919189253
Ssrp1_p1_7	Ssrp1_p1	R2	RE57R	305.9675346914281	126.88657203847612	1.2697726350742657
Ssrp1_p1_7	Ssrp1_p1	R3	noRE	428.4906374152295	171.41054967990647	1.3217572821326282
Ssrp1_p1_7	Ssrp1_p1	R3	RE57M	254.70802785058865	153.79769451494903	0.7277733924008719
Ssrp1_p1_7	Ssrp1_p1	R3	RE97	385.43305784942316	132.72223982970434	1.5379989092575252
Ssrp1_p1_7	Ssrp1_p1	R3	RE93	350.50562914725515	168.83177874681027	1.053806840754236
Ssrp1_p1_7	Ssrp1_p1	R3	RE95	232.16607391036655	94.47462671952543	1.2970677905822177
Ssrp1_p1_7	Ssrp1_p1	R3	RE96	119.43529494056328	101.98445690662304	0.22785927766504588
Ssrp1_p1_7	Ssrp1_p1	R3	RE58	147.8048395333249	142.17290800639768	0.05604306570946255
Ssrp1_p1_7	Ssrp1_p1	R3	RE61	505.6601516179923	175.426705171557	1.5272459999559358
Ssrp1_p1_7	Ssrp1_p1	R3	RE85	432.3857025212049	204.77730673732108	1.0782258885102751
Ssrp1_p1_7	Ssrp1_p1	R3	RE127	355.4062109591749	153.82561011941524	1.2081199865433156
Ssrp1_p1_7	Ssrp1_p1	R3	RE57L	99.30416373590063	223.84034074024063	-1.1724631261157636
Ssrp1_p1_7	Ssrp1_p1	R3	RE57R	220.88938041577765	351.66733017920444	-0.6708629667752232
Capn15_p1_6	Capn15_p1	R1	noRE	317.6733006362907	430.12620039599904	-0.4372042988230069
Capn15_p1_6	Capn15_p1	R1	RE57M	542.2035966792266	656.7636160444987	-0.2765348812351752
Capn15_p1_6	Capn15_p1	R1	RE97	274.69198420639594	311.14812637853134	-0.17978059372660707
Capn15_p1_6	Capn15_p1	R1	RE93	377.1166205564201	376.02361251852847	0.004187364955486231
Capn15_p1_6	Capn15_p1	R1	RE95	291.55271543615197	345.9007044378901	-0.24659341758926748
Capn15_p1_6	Capn15_p1	R1	RE96	287.9026933128256	444.5594282134773	-0.6267773467738718
Capn15_p1_6	Capn15_p1	R1	RE58	108.715170949385	188.53399202033305	-0.7942152023766963
Capn15_p1_6	Capn15_p1	R1	RE61	153.40556357950774	222.01837037238042	-0.5332991856052872
Capn15_p1_6	Capn15_p1	R1	RE85	189.00672167538522	194.4547230256202	-0.040994595617744246
Capn15_p1_6	Capn15_p1	R1	RE127	234.7926306704158	286.1337430856824	-0.28529148864607795
Capn15_p1_6	Capn15_p1	R1	RE57L	179.8852023271017	346.66967421519985	-0.9464465425097068
Capn15_p1_6	Capn15_p1	R1	RE57R	290.63678627003475	162.22685744632795	0.8411653440457588
Capn15_p1_6	Capn15_p1	R2	noRE	344.83030618796954	290.10387872335514	0.2493090976177449
Capn15_p1_6	Capn15_p1	R2	RE57M	272.10254636799567	184.95177546648944	0.5569763252671064
Capn15_p1_6	Capn15_p1	R2	RE97	364.7131906744309	184.9992000881159	0.9792049208878899
Capn15_p1_6	Capn15_p1	R2	RE93	236.8592914858532	480.77561149199795	-1.0213025460795004
Capn15_p1_6	Capn15_p1	R2	RE95	238.8698340492364	419.4222258733132	-0.8121526426933064
Capn15_p1_6	Capn15_p1	R2	RE96	241.52914275277666	312.40662931668516	-0.3712142426048604
Capn15_p1_6	Capn15_p1	R2	RE58	210.40401717867167	719.3486252818335	-1.773480367596373
Capn15_p1_6	Capn15_p1	R2	RE61	238.7865551934613	214.16550124461403	0.15698855997710798
Capn15_p1_6	Capn15_p1	R2	RE85	159.02640594756835	174.49626347950618	-0.13392176038857984
Capn15_p1_6	Capn15_p1	R2	RE127	425.08184504109414	236.9123905044477	0.8433600347379231
Capn15_p1_6	Capn15_p1	R2	RE57L	183.8895840232424	185.30633148026982	-0.01107181178436977
Capn15_p1_6	Capn15_p1	R2	RE57R	246.55182076816916	210.12416329571644	0.2306386885098595
Capn15_p1_6	Capn15_p1	R3	noRE	923.5860371229818	312.46714785399615	1.5635112967998066
Capn15_p1_6	Capn15_p1	R3	RE57M	174.6569333832608	256.3294908582484	-0.5534492387858909
Capn15_p1_6	Capn15_p1	R3	RE97	206.62390730072167	267.857611292676	-0.37444314032942605
Capn15_p1_6	Capn15_p1	R3	RE93	321.952041884964	237.97241194788495	0.4360356547142034
Capn15_p1_6	Capn15_p1	R3	RE95	375.5372874632235	479.1213212204504	-0.3514265489882912
Capn15_p1_6	Capn15_p1	R3	RE96	310.5317668454645	346.74715348251834	-0.15913832593558092
Capn15_p1_6	Capn15_p1	R3	RE58	234.21382264511482	453.025537376318	-0.9517364055361912
Capn15_p1_6	Capn15_p1	R3	RE61	250.94679777689936	358.1628563919288	-0.5132169833844502
Capn15_p1_6	Capn15_p1	R3	RE85	315.97416722703434	282.26061198928045	0.16277333876662486
Capn15_p1_6	Capn15_p1	R3	RE127	451.78755630403595	336.95133645205243	0.4230934039730018
Capn15_p1_6	Capn15_p1	R3	RE57L	249.81203689812503	225.06686315525565	0.1504829811069299
Capn15_p1_6	Capn15_p1	R3	RE57R	231.72226957026788	220.97305373947026	0.06852321913269313
Ctcf_p1_4	Ctcf_p1	R1	noRE	728.4577411142528	288.93973767059475	1.3340465264136547
Ctcf_p1_4	Ctcf_p1	R1	RE57M	404.0358847841341	498.43667289091417	-0.30292002436799853
Ctcf_p1_4	Ctcf_p1	R1	RE97	286.8013756215271	298.7022013233901	-0.05865392188438895
Ctcf_p1_4	Ctcf_p1	R1	RE93	413.29350566793715	195.08751939805373	1.0830061661379646
Ctcf_p1_4	Ctcf_p1	R1	RE95	363.5788790393012	306.41432265274284	0.24677725624610525
Ctcf_p1_4	Ctcf_p1	R1	RE96	430.73813805717316	434.89509281753215	-0.013856042821032817
Ctcf_p1_4	Ctcf_p1	R1	RE58	215.74483537242295	338.77201691153596	-0.6509644035421176
Ctcf_p1_4	Ctcf_p1	R1	RE61	366.7209922255688	495.8698233219703	-0.4352683327083119
Ctcf_p1_4	Ctcf_p1	R1	RE85	581.0951336615567	183.01620990646606	1.6667489383365632
Ctcf_p1_4	Ctcf_p1	R1	RE127	786.975951009309	208.5381517404126	1.9159573551006785
Ctcf_p1_4	Ctcf_p1	R1	RE57L	238.54342047724356	240.85884995674527	-0.013935458598170665
Ctcf_p1_4	Ctcf_p1	R1	RE57R	296.51672125237644	303.1780614570719	-0.03205082820756949
Ctcf_p1_4	Ctcf_p1	R2	noRE	536.1690736459283	327.5366372683042	0.7110145765718007
Ctcf_p1_4	Ctcf_p1	R2	RE57M	429.7343663329035	448.420814102715	-0.061406689875720885
Ctcf_p1_4	Ctcf_p1	R2	RE97	430.1285786823755	281.4772775534237	0.6117318129528104
Ctcf_p1_4	Ctcf_p1	R2	RE93	510.4591331361787	419.99684699219915	0.28141088033891354
Ctcf_p1_4	Ctcf_p1	R2	RE95	333.8052809149586	288.4086734416706	0.2108854240611741
Ctcf_p1_4	Ctcf_p1	R2	RE96	528.821702027132	253.57680951029639	1.060328960426294
Ctcf_p1_4	Ctcf_p1	R2	RE58	373.5113330167596	287.52567637565113	0.3774496708781431
Ctcf_p1_4	Ctcf_p1	R2	RE61	483.85696710254	234.63182900860446	1.0441502299654553
Ctcf_p1_4	Ctcf_p1	R2	RE85	669.8884354164408	407.15794811884774	0.7183183841190133
Ctcf_p1_4	Ctcf_p1	R2	RE127	481.7179327405664	318.64199246886415	0.5962368985932704
Ctcf_p1_4	Ctcf_p1	R2	RE57L	161.764801724588	301.99923752054787	-0.9006057687504977
Ctcf_p1_4	Ctcf_p1	R2	RE57R	419.6527195997111	188.80721919325245	1.152239970935399
Ctcf_p1_4	Ctcf_p1	R3	noRE	518.4070665101352	332.1079400048188	0.6424175581778642
Ctcf_p1_4	Ctcf_p1	R3	RE57M	376.60401260765605	339.6365753871791	0.14905237128663387
Ctcf_p1_4	Ctcf_p1	R3	RE97	540.4009883249644	232.86720261029942	1.214487595077409
Ctcf_p1_4	Ctcf_p1	R3	RE93	389.81853914606177	295.8575932325056	0.3978880285254268
Ctcf_p1_4	Ctcf_p1	R3	RE95	525.838831580569	292.95073327315026	0.8439408130090665
Ctcf_p1_4	Ctcf_p1	R3	RE96	435.2752971167195	288.47032096444804	0.5934883831713419
Ctcf_p1_4	Ctcf_p1	R3	RE58	229.66598142870484	250.60987174009082	-0.12590081752656795
Ctcf_p1_4	Ctcf_p1	R3	RE61	521.6680148908151	227.81106852139692	1.1952584637560715
Ctcf_p1_4	Ctcf_p1	R3	RE85	388.0384509805685	281.5687967638165	0.46269809445576254
Ctcf_p1_4	Ctcf_p1	R3	RE127	635.5144958676773	225.44811641840224	1.495088286560135
Ctcf_p1_4	Ctcf_p1	R3	RE57L	693.5775185929309	405.36565816246315	0.7748184758495141
Ctcf_p1_4	Ctcf_p1	R3	RE57R	391.3381207059601	290.78164316310335	0.42846670757030103
Hmg20b_p1_5	Hmg20b_p1	R1	noRE	720.2420523046936	965.321396308578	-0.42252243544884616
Hmg20b_p1_5	Hmg20b_p1	R1	RE57M	764.1093157834661	1372.166840664399	-0.8445965871998282
Hmg20b_p1_5	Hmg20b_p1	R1	RE97	1048.418361994249	778.5617562271696	0.4293263719907016
Hmg20b_p1_5	Hmg20b_p1	R1	RE93	869.3415119222126	701.5064169028461	0.3094627653268662
Hmg20b_p1_5	Hmg20b_p1	R1	RE95	742.865591630353	783.9362997077906	-0.07763420836180132
Hmg20b_p1_5	Hmg20b_p1	R1	RE96	511.08307572586864	751.8852938045333	-0.5569457255621802
Hmg20b_p1_5	Hmg20b_p1	R1	RE58	447.5019827451429	709.9483137015666	-0.6658080040114279
Hmg20b_p1_5	Hmg20b_p1	R1	RE61	670.808943699741	903.6234062626845	-0.4298141757564711
Hmg20b_p1_5	Hmg20b_p1	R1	RE85	1034.5101947019755	1032.1575955754374	0.003284564388554138
Hmg20b_p1_5	Hmg20b_p1	R1	RE127	1087.5411101411441	989.3437896521899	0.13652478155564174
Hmg20b_p1_5	Hmg20b_p1	R1	RE57L	430.1602664343736	765.7362281861845	-0.83195854713507
Hmg20b_p1_5	Hmg20b_p1	R1	RE57R	873.5903402336304	882.0531320169198	-0.01390849954224796
Hmg20b_p1_5	Hmg20b_p1	R2	noRE	609.7609072836046	697.1851278996761	-0.1932951680209063
Hmg20b_p1_5	Hmg20b_p1	R2	RE57M	626.7741412890383	685.7174316823618	-0.1296665589787288
Hmg20b_p1_5	Hmg20b_p1	R2	RE97	861.1532585703393	815.5878713562099	0.07842875835979587
Hmg20b_p1_5	Hmg20b_p1	R2	RE93	693.3801701252535	649.8652511901561	0.0935045765211057
Hmg20b_p1_5	Hmg20b_p1	R2	RE95	526.7386084162649	965.8336971069899	-0.874675138320173
Hmg20b_p1_5	Hmg20b_p1	R2	RE96	546.6185862299682	967.649105091291	-0.8239379841963441
Hmg20b_p1_5	Hmg20b_p1	R2	RE58	533.9664973778054	723.6241000234788	-0.4384841500630119
Hmg20b_p1_5	Hmg20b_p1	R2	RE61	937.5514219701165	798.1867827956264	0.2321687441681677
Hmg20b_p1_5	Hmg20b_p1	R2	RE85	745.6937688214992	1065.5905156481845	-0.5149921475446642
Hmg20b_p1_5	Hmg20b_p1	R2	RE127	743.7376351743887	856.6089927409724	-0.20384048854418851
Hmg20b_p1_5	Hmg20b_p1	R2	RE57L	895.5096310717663	773.2783129879368	0.2117186493057623
Hmg20b_p1_5	Hmg20b_p1	R2	RE57R	505.2674884812575	535.9688802905231	-0.08510024854659123
Hmg20b_p1_5	Hmg20b_p1	R3	noRE	580.5715113164897	785.6316860329047	-0.4363728509610071
Hmg20b_p1_5	Hmg20b_p1	R3	RE57M	589.4671501685051	999.6850143471687	-0.7620521352123416
Hmg20b_p1_5	Hmg20b_p1	R3	RE97	853.515678619135	815.6384920443647	0.06548700868702365
Hmg20b_p1_5	Hmg20b_p1	R3	RE93	750.6696709245819	792.705399258833	-0.07860558834861484
Hmg20b_p1_5	Hmg20b_p1	R3	RE95	916.1030714933306	797.4769961324647	0.2000646799180668
Hmg20b_p1_5	Hmg20b_p1	R3	RE96	818.3529468149706	872.6955669581029	-0.09275417472345929
Hmg20b_p1_5	Hmg20b_p1	R3	RE58	510.49517654202214	755.4441806780623	-0.56541866647002
Hmg20b_p1_5	Hmg20b_p1	R3	RE61	646.4351845172285	1061.0879180862926	-0.7149578476099165
Hmg20b_p1_5	Hmg20b_p1	R3	RE85	726.1862439779211	823.9519335275318	-0.18221821916295652
Hmg20b_p1_5	Hmg20b_p1	R3	RE127	798.1580161371302	796.8003825762303	0.0024560228279804927
Hmg20b_p1_5	Hmg20b_p1	R3	RE57L	764.1765724989228	542.1229074366375	0.4952783272750961
Hmg20b_p1_5	Hmg20b_p1	R3	RE57R	880.6800354814491	920.6335778124247	-0.06400839012572178
Pou2f1_p1_6	Pou2f1_p1	R1	noRE	890.0329543689179	597.5799120005482	0.5747191696795455
Pou2f1_p1_6	Pou2f1_p1	R1	RE57M	590.3529508244861	401.6813187415014	0.5555149030601846
Pou2f1_p1_6	Pou2f1_p1	R1	RE97	691.5099834430152	818.6652925159581	-0.24352041292627552
Pou2f1_p1_6	Pou2f1_p1	R1	RE93	414.38977491374067	657.0305057447406	-0.664959094269183
Pou2f1_p1_6	Pou2f1_p1	R1	RE95	434.45568896793213	937.143461034162	-1.1090430641879248
Pou2f1_p1_6	Pou2f1_p1	R1	RE96	575.8053866256512	736.4223571710211	-0.3549466765064969
Pou2f1_p1_6	Pou2f1_p1	R1	RE58	332.88753895354324	709.9483137015666	-1.0926561120825153
Pou2f1_p1_6	Pou2f1_p1	R1	RE61	450.231713227431	822.4182435583897	-0.869190086600788
Pou2f1_p1_6	Pou2f1_p1	R1	RE85	532.3354208889174	647.2852718015455	-0.28206130023160236
Pou2f1_p1_6	Pou2f1_p1	R1	RE127	394.63517076851645	685.02357984496	-0.7956186144367026
Pou2f1_p1_6	Pou2f1_p1	R1	RE57L	469.26574520113485	304.90224358686254	0.6220418135801956
Pou2f1_p1_6	Pou2f1_p1	R1	RE57R	325.9163961640852	619.6534063113838	-0.9269385757539417
Pou2f1_p1_6	Pou2f1_p1	R2	noRE	273.3410963685124	414.0998914034989	-0.5992585012713636
Pou2f1_p1_6	Pou2f1_p1	R2	RE57M	531.0691077389157	514.724280779381	0.04509890822042691
Pou2f1_p1_6	Pou2f1_p1	R2	RE97	570.8164679597359	882.2273681621442	-0.628114637765337
Pou2f1_p1_6	Pou2f1_p1	R2	RE93	458.08430630597354	551.6841700750965	-0.2682241035566314
Pou2f1_p1_6	Pou2f1_p1	R2	RE95	526.7386084162649	621.5318698975537	-0.238736983391798
Pou2f1_p1_6	Pou2f1_p1	R2	RE96	495.7703456504363	464.55271502286297	0.09382770876719121
Pou2f1_p1_6	Pou2f1_p1	R2	RE58	547.6692800091895	662.1641506123267	-0.2738793922759775
Pou2f1_p1_6	Pou2f1_p1	R2	RE61	421.018399946366	889.5543174562979	-1.0791813675162767
Pou2f1_p1_6	Pou2f1_p1	R2	RE85	832.2107254250985	872.4813173975309	-0.06817455704464405
Pou2f1_p1_6	Pou2f1_p1	R2	RE127	545.2001409311837	833.8488504217679	-0.612990798803746
Pou2f1_p1_6	Pou2f1_p1	R2	RE57L	515.0359158047421	331.04725704988743	0.6376202970250102
Pou2f1_p1_6	Pou2f1_p1	R2	RE57R	411.2315947916901	597.88952744529945	-0.5399168781911271
Pou2f1_p1_6	Pou2f1_p1	R3	noRE	448.47206610298633	512.4461224805538	-0.19237818764650017
Pou2f1_p1_6	Pou2f1_p1	R3	RE57M	316.56569175716015	331.0922590252375	-0.06472637141647145
Pou2f1_p1_6	Pou2f1_p1	R3	RE97	348.08181306813884	948.3607318740691	-1.4459832567497206
Pou2f1_p1_6	Pou2f1_p1	R3	RE93	291.74317420167046	833.7074026687727	-1.5148100976077765
Pou2f1_p1_6	Pou2f1_p1	R3	RE95	403.2586097211777	651.795533922104	-0.6927004895474926
Pou2f1_p1_6	Pou2f1_p1	R3	RE96	558.2494156110772	696.4081485909402	-0.31901812120732254
Pou2f1_p1_6	Pou2f1_p1	R3	RE58	319.48584545280227	555.4382253470283	-0.7978552695519072
Pou2f1_p1_6	Pou2f1_p1	R3	RE61	404.9047769008132	602.4201785231592	-0.5731757496318866
Pou2f1_p1_6	Pou2f1_p1	R3	RE85	604.231302241171	813.574705145573	-0.42916775648876426
Pou2f1_p1_6	Pou2f1_p1	R3	RE127	487.93056080835885	730.8751210964808	-0.5829392498981579
Pou2f1_p1_6	Pou2f1_p1	R3	RE57L	422.8185096567644	631.6590437327338	-0.5790962164222836
Pou2f1_p1_6	Pou2f1_p1	R3	RE57R	388.2913706312597	438.7968478056939	-0.17640924021287963
Dcp1a_p1_2	Dcp1a_p1	R1	noRE	862.6473250037204	1145.9087323526996	-0.40964523909678524
Dcp1a_p1_2	Dcp1a_p1	R1	RE57M	1101.1547948002826	762.3149114802217	0.530552464750518
Dcp1a_p1_2	Dcp1a_p1	R1	RE97	806.8678700818962	987.3767210412062	-0.2912649208697731
Dcp1a_p1_2	Dcp1a_p1	R1	RE93	701.61231731427	823.8151725876362	-0.23164357150816195
Dcp1a_p1_2	Dcp1a_p1	R1	RE95	744.7811810878836	892.918713434797	-0.26170901267299007
Dcp1a_p1_2	Dcp1a_p1	R1	RE96	1053.4114049895634	856.260116080741	0.29894479848933037
Dcp1a_p1_2	Dcp1a_p1	R1	RE58	321.9317465322874	986.8576144814308	-1.6160568994116817
Dcp1a_p1_2	Dcp1a_p1	R1	RE61	1124.6715578402964	1097.1335812175998	0.03576423379790369
Dcp1a_p1_2	Dcp1a_p1	R1	RE85	527.3086463762742	951.415150028467	-0.8514151497096575
Dcp1a_p1_2	Dcp1a_p1	R1	RE127	960.5848342737532	940.8465450613962	0.02995328219962466
Dcp1a_p1_2	Dcp1a_p1	R1	RE57L	1234.429613070763	788.0121911879643	0.647548101192222
Dcp1a_p1_2	Dcp1a_p1	R1	RE57R	493.9145385167064	766.8100092408398	-0.6345973382836851
Dcp1a_p1_2	Dcp1a_p1	R2	noRE	691.7632361941584	655.0732745366084	0.07862088432390694
Dcp1a_p1_2	Dcp1a_p1	R2	RE57M	932.6549347923714	661.28983869622175	0.4960543280440038
Dcp1a_p1_2	Dcp1a_p1	R2	RE97	666.699296957682	914.0551875321427	-0.45523921130441
Dcp1a_p1_2	Dcp1a_p1	R2	RE93	741.0647139557387	994.2782500223491	-0.4240451581708906
Dcp1a_p1_2	Dcp1a_p1	R2	RE95	693.6412488737442	694.4165424107201	-0.0016115988086018939
Dcp1a_p1_2	Dcp1a_p1	R2	RE96	1080.5251123150535	1046.7650696585035	0.04579448356535462
Dcp1a_p1_2	Dcp1a_p1	R2	RE58	866.3694825004127	446.7871105019412	0.9553792218670814
Dcp1a_p1_2	Dcp1a_p1	R2	RE61	775.4279187071876	1005.0428812673867	-0.3741882220604315
Dcp1a_p1_2	Dcp1a_p1	R2	RE85	870.9373631429002	802.6828120057285	0.11773755172998673
Dcp1a_p1_2	Dcp1a_p1	R2	RE127	511.59191306556284	565.899902209314	-0.14555072271899236
Dcp1a_p1_2	Dcp1a_p1	R2	RE57L	1780.5009230179428	549.9090593657737	1.6950000921108384
Dcp1a_p1_2	Dcp1a_p1	R2	RE57R	734.9770596333847	558.3009169692949	0.39665008349512343
Dcp1a_p1_2	Dcp1a_p1	R3	noRE	613.8738924627511	660.6448268913061	-0.10593088614803614
Dcp1a_p1_2	Dcp1a_p1	R3	RE57M	831.4397766265644	600.2382244263983	0.47006988988286014
Dcp1a_p1_2	Dcp1a_p1	R3	RE97	821.7273851882547	828.9107160273352	-0.01255671443121489
Dcp1a_p1_2	Dcp1a_p1	R3	RE93	791.6378613443909	569.2042826321032	0.47588697510540967
Dcp1a_p1_2	Dcp1a_p1	R3	RE95	702.5622609750271	915.3718034253178	-0.38172699630041246
Dcp1a_p1_2	Dcp1a_p1	R3	RE96	763.5011817311564	700.7789110297955	0.1236693390945643
Dcp1a_p1_2	Dcp1a_p1	R3	RE58	660.573936683552	1157.8658016453235	-0.8096667190566398
Dcp1a_p1_2	Dcp1a_p1	R3	RE61	840.8836413312238	774.8012811743766	0.11807837617387978
Dcp1a_p1_2	Dcp1a_p1	R3	RE85	742.8164633056597	868.2281079572228	-0.22506553308631663
Dcp1a_p1_2	Dcp1a_p1	R3	RE127	777.0745968429418	1132.9378269112487	-0.5439378550949839
Dcp1a_p1_2	Dcp1a_p1	R3	RE57L	860.3774811180765	824.2230628900916	0.061934196934929145
Dcp1a_p1_2	Dcp1a_p1	R3	RE57R	970.0513710059936	639.824590281269	0.6003770338857054
