Gene	reporter	pval	fdr	lfc	norm_lfc	zfc
Gm38394_p1	RE57M	0.1359556396385388	1	0.10882411387497956	0.042933883528590906	-0.20389137018579417
Gm38394_p1	RE57R	0.9692937817315368	1	-0.021617408082319243	-0.08750763842870789	-0.006653992803930877
Gm38394_p1	RE58	0.034394461863769474	1	0.23129140496135586	0.1654011746149672	-0.41729159547432165
Gm38394_p1	RE61	0.06639207527144088	1	0.1254386017497945	0.05954837140340584	-0.33902936396785116
Gm38394_p1	RE85	4.523719328153712e-6	4.6141937147167863e-4	0.42349656313357337	0.35760633278718473	-0.7341909611746814
Gm38394_p1	RE93	0.8978381557602199	1	0.049066377938243505	-0.01682385240814515	-0.019607452738927673
Gm38394_p1	RE95	0.025947432807509465	1	0.19442627484350036	0.1285360444971117	-0.3896662817055983
Gm38394_p1	RE96	0.0060860526674131835	0.5416586873997733	0.2284167078196571	0.16252647747326845	-0.4397869959451504
Gm38394_p1	RE97	0.3424220559092608	1	-0.19031697118471627	-0.25620720153110493	0.24877304230249558
Gmeb2_p1	RE127	0.0021583132543123674	0.21583132543123673	0.5619323342037632	0.36925264058000956	-0.7979763686048347
Gmeb2_p1	RE57L	0.31624145057598296	1	-0.1415545993113359	-0.3342342929350895	0.163232135444197
Gmeb2_p1	RE57M	9.143463529724185e-6	9.143463529724186e-4	0.5879879690426734	0.39530827541891983	-0.6948592690680909
Gmeb2_p1	RE57R	0.9171018176243937	1	0.07606561946448087	-0.1166140741592727	0.02023447752505069
Gmeb2_p1	RE58	0.19640143385574318	1	0.2132030301905074	0.020523336566753838	-0.2191971852588224
Gmeb2_p1	RE61	0.434994662863186	1	-0.019300952398061975	-0.21198064602181554	0.14489476177941374
Gmeb2_p1	RE85	0.5739866042759318	1	0.03787200529626226	-0.1548076883274913	-0.09560534336253829
Gmeb2_p1	RE93	0.14598371894748985	1	0.3032776086793158	0.11059791505556221	-0.2594678731995182
Gmeb2_p1	RE95	0.05742003465416062	1	-0.05172258568410071	-0.24440227930785427	0.358208936281221
Gmeb2_p1	RE96	0.02376221820977699	1	-0.14321107941373826	-0.3358907730374918	0.3595074501141134
Gmeb2_p1	RE97	0.6079559486976114	1	0.15935849780592778	-0.03332119581782579	-0.09846806214913478
Gpbp1l1_p1	RE127	0.0372560840364912	1	-0.10666805679632754	-0.2619521762601211	0.41979226526614877
Gpbp1l1_p1	RE57L	0.48687678819632674	1	-0.22219681504500963	-0.37748093450880316	0.1322369222853683
Gpbp1l1_p1	RE57M	0.6888029172557673	1	-0.022653048812669892	-0.17793716827646341	0.07116950062629525
Gpbp1l1_p1	RE57R	0.6720625864592353	1	0.0032381742915641326	-0.15204594517222939	0.12212980394182996
Gpbp1l1_p1	RE58	0.0758267035115095	1	-0.3565510434710322	-0.5118351629348258	0.4233453243325325
Gpbp1l1_p1	RE61	0.0836356848881126	1	-0.16792879240007427	-0.3232129118638678	0.3122085144926164
Gpbp1l1_p1	RE85	0.09309083104332816	1	-0.289851624730268	-0.44513574419406154	0.27730883892433345
Gpbp1l1_p1	RE93	0.011724395531855359	1	-0.03741164466352215	-0.19269576412731568	0.32180093444343844
Gpbp1l1_p1	RE95	0.3992153725051514	1	0.016561693467786853	-0.13872242599600668	0.15526082134391414
Gpbp1l1_p1	RE96	0.5559663858584694	1	-0.042037640117924574	-0.1973217595817181	0.09719552151329125
Gpbp1l1_p1	RE97	0.19540322924016545	1	-0.08459296023693051	-0.23987707970072403	0.2521846942611229
Grhl2_p1	RE127	0.14727394569036134	1	0.0701017288915579	-0.16706496193028667	0.2494097580807414
Grhl2_p1	RE57L	0.006399743577878585	0.5887764091648298	0.5387602720987702	0.3015935812769256	-0.4614856626586515
Grhl2_p1	RE57M	0.005085156527440502	0.3966422091403592	0.4771280550085244	0.23996136418667982	-0.4905494198576249
Grhl2_p1	RE57R	0.05622210433841832	1	-0.04037398579335323	-0.27754067661519777	0.3211905981001006
Grhl2_p1	RE58	0.4091483846970493	1	-0.029183274541073934	-0.2663499653629185	0.15716408690783137
Grhl2_p1	RE61	0.06776061510546198	1	0.2409787396834002	0.0038120488615556516	-0.23197516842819163
Grhl2_p1	RE85	0.052658196842454964	1	0.29825407687863986	0.06108738605679531	-0.35812713576418376
Grhl2_p1	RE93	0.02976193595321917	1	0.3729197114963228	0.13575302067447825	-0.30136541017569896
Grhl2_p1	RE95	0.8254984437501336	1	0.15382044951498505	-0.08334624130685951	0.03435501021690646
Grhl2_p1	RE96	0.24068154991572213	1	0.020528977415163605	-0.21663771340668095	0.1478969460266771
Grhl2_p1	RE97	0.10873898049909904	1	-0.0026938415653223894	-0.23986053238716695	0.2465808052021961
Grhl3_p1	RE127	0.006878109299036323	0.660298492707487	7.736846901499755e-4	-0.3073800267254559	0.527864099678774
Grhl3_p1	RE57L	0.11668598921991045	1	-0.22311939683449233	-0.5312731082500982	0.34993522548276706
Grhl3_p1	RE57M	0.40350617796063115	1	0.10027034816260594	-0.20788336325299994	0.12376511991018288
Grhl3_p1	RE57R	0.0031334220021716694	0.32274246622368197	-0.15853617668548378	-0.46668988810108963	0.6162027724868652
Grhl3_p1	RE58	0.260009146620981	1	-0.10834087584809933	-0.4164945872637052	0.3502418689794971
Grhl3_p1	RE61	0.0037193117566336493	0.3384573698536621	-0.2135621563335054	-0.5217158677491113	0.6508028316679905
Grhl3_p1	RE85	0.4799850657853949	1	-0.008856919373616663	-0.31701063078922254	0.1069027988213254
Grhl3_p1	RE93	0.36104769488530275	1	0.18192906759429536	-0.12622464382131052	0.1901842183439084
Grhl3_p1	RE95	2.1523376324492446e-4	0.02259954514071707	-0.25031578963133067	-0.5584695010469365	1.0391404763319303
Grhl3_p1	RE96	0.026961607754309915	1	-0.09690155646634678	-0.4050552678819526	0.44433365213021697
Grhl3_p1	RE97	0.0041758823424624504	0.3967088225339328	-0.14823013380359007	-0.45638384521919595	0.6076169585886046
Gtf2ird1_p2	RE127	0.29078062109870106	1	0.0843448090926876	0.05506482186296359	-0.19611032124934916
Gtf2ird1_p2	RE57L	0.0010454604265868659	0.10559150308527346	0.5129221511589191	0.4836421639291951	-0.6778248808285531
Gtf2ird1_p2	RE57M	0.005685313105567225	0.43776910912867634	0.2582099598411191	0.22892997261139508	-0.4678941699847705
Gtf2ird1_p2	RE57R	0.9581531671872963	1	-0.07174678329879992	-0.10102677052852393	0.008368624195857278
Gtf2ird1_p2	RE58	0.08963444746115261	1	0.08935298950668173	0.06007300227695771	-0.30304772772439303
Gtf2ird1_p2	RE61	0.17960802043388296	1	0.07153098448484124	0.042250997255117224	-0.2890882697200002
Gtf2ird1_p2	RE85	0.008236831716803375	0.6507097056274667	0.1929411420837213	0.16366115485399726	-0.4863871331985884
Gtf2ird1_p2	RE93	0.005355860488733589	0.482027443986023	0.254000865710967	0.224720878481243	-0.47730844166450664
Gtf2ird1_p2	RE95	0.833584012015103	1	-0.02353974973663894	-0.052819736966362954	-0.03778904424764281
Gtf2ird1_p2	RE96	0.01157574311507936	0.9376351923214282	0.16023519655108662	0.13095520932136262	-0.3962698288686378
Gtf2ird1_p2	RE97	0.18656891447608834	1	0.0715081137180846	0.042228126488360586	-0.2239377462526821
Hes1_p2	RE127	0.006805446766666602	0.6601283363666605	0.41854126068386427	0.21808367080121652	-0.5105600143485765
Hes1_p2	RE57L	0.38911088296439655	1	0.18182716366827406	-0.018630426214373667	-0.17027415932467957
Hes1_p2	RE57M	0.3539553114701518	1	0.1930544204367761	-0.0074031694458716255	-0.1403285309807864
Hes1_p2	RE57R	0.6180510343272542	1	0.007295498427308369	-0.19316209145533936	0.11221832426379735
Hes1_p2	RE58	2.2516834957574228e-4	0.023417508355877196	-0.4684054110025574	-0.6688630008852051	0.6630644880445069
Hes1_p2	RE61	0.8905586682491384	1	0.05053381754049943	-0.1499237723421483	0.019862582995171393
Hes1_p2	RE85	0.01536272290809231	1	0.3108802928801758	0.1104227029975281	-0.42914436929418037
Hes1_p2	RE93	0.09106304318846455	1	0.3175962204422266	0.11713863055957888	-0.26934132791457044
Hes1_p2	RE95	0.5009037794477744	1	0.07019085362832249	-0.13026673625432522	0.13707380320056095
Hes1_p2	RE96	0.03576460501941499	1	0.2687160394250796	0.06825844954243186	-0.311301733548217
Hes1_p2	RE97	0.08140968878538703	1	-0.08560626669463593	-0.28606385657728367	0.30965516995930803
Hic2_p1	RE127	0.4173536291750808	1	-0.11794216233760808	-0.10563345837844354	0.13866039596534493
Hic2_p1	RE57L	0.012204456804250908	1	0.20255043584065757	0.2148591397998221	-0.42909812223003396
Hic2_p1	RE57M	0.049928652213407095	1	0.07201587121809415	0.08432457517725868	-0.29826425257953754
Hic2_p1	RE57R	0.3958761495238148	1	-0.23778178709105047	-0.22547308313188594	0.18342100988222088
Hic2_p1	RE58	0.6390293392826008	1	-0.08968535831633732	-0.07737665435717278	-0.07426462614764989
Hic2_p1	RE61	0.45307148458384205	1	-0.0666958976502528	-0.05438719369108826	-0.1510991351127034
Hic2_p1	RE85	0.6605692181117083	1	-0.28444392412300634	-0.2721352201638418	0.05882559716892274
Hic2_p1	RE93	0.5582335465937827	1	0.0046920730609644416	0.01700077702012899	-0.07651314808285908
Hic2_p1	RE95	0.2719825007070562	1	0.05125283265403134	0.06356153661319587	-0.24871902765287024
Hic2_p1	RE96	2.4556420294316193e-4	0.024801984497259354	0.21473487311750925	0.22704357707667377	-0.5399905138563157
Hic2_p1	RE97	0.2643719672456688	1	-0.27159256922119746	-0.2592838652620329	0.2632747215179859
Hmg20b_p1	RE127	0.011317581576588952	1	-0.4967112348716052	-0.30473228895712146	0.4920050382501299
Hmg20b_p1	RE57L	0.23396487179711878	1	-0.5889580864558311	-0.3969791405413474	0.20844111419820305
Hmg20b_p1	RE57M	0.05818742003381766	1	-0.5319865139259599	-0.34000756801147614	0.27304983623370926
Hmg20b_p1	RE57R	0.456340081093778	1	-0.3549858399430224	-0.1630068940285387	0.11356744963024341
